contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
NODE_A398_length_1447_cov_5.272993_BlackFly12	1447	No	NA	1	0	0	Low-quality	Genome-fragment	0.84	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NODE_A289_length_1446_cov_3.637692_BlackFly15	1446	No	NA	1	1	0	Low-quality	Genome-fragment	11.06	HMM-based (lower-bound)	0.0	1.0	
NODE_A169_length_1445_cov_13.971491_BlackFly5	1445	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
NODE_A209_length_1442_cov_3.158242_BlackFly21	1442	No	NA	1	0	0	Low-quality	Genome-fragment	3.39	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NODE_A290_length_1442_cov_2.824176_BlackFly29	1442	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A140_length_1440_cov_3.300073_BlackFly4	1440	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A87_length_1440_cov_5.110785_BlackFly24	1440	No	NA	1	1	0	Low-quality	Genome-fragment	1.1	HMM-based (lower-bound)	0.0	1.0	
NODE_A274_length_1438_cov_6.964732_BlackFly59	1438	No	NA	3	0	0	Low-quality	Genome-fragment	1.16	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
NODE_A59_length_1438_cov_283.516532_BlackFly13	1438	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.04	no viral genes detected
NODE_A212_length_1437_cov_6.056618_BlackFly21	1437	No	NA	2	1	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
NODE_A475_length_1435_cov_4.821797_BlackFly28	1435	No	NA	2	1	0	Low-quality	Genome-fragment	1.0	AAI-based (high-confidence)	0.0	1.0	
NODE_A175_length_1434_cov_2.706706_BlackFly5	1434	No	NA	3	1	0	Low-quality	Genome-fragment	0.49	HMM-based (lower-bound)	0.0	1.0	
NODE_A396_length_1432_cov_6.985978_BlackFly16	1432	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_B30_length_1432_cov_34.212546_BlackFly38	1432	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A198_length_1431_cov_2.407681_BlackFly30	1431	No	NA	2	1	0	Low-quality	Genome-fragment	0.48	HMM-based (lower-bound)	0.0	1.0	
NODE_A582_length_1430_cov_46.433112_BlackFly31	1430	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A177_length_1429_cov_4.529586_BlackFly53	1429	No	NA	2	1	0	Low-quality	Genome-fragment	23.98	AAI-based (high-confidence)	0.0	1.0	
NODE_A397_length_1428_cov_3.108068_BlackFly16	1428	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A158_length_1427_cov_7.854074_BlackFly35	1427	No	NA	1	0	0	Low-quality	Genome-fragment	40.07	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NODE_A159_length_1427_cov_5.180741_BlackFly35	1427	No	NA	2	1	0	Low-quality	Genome-fragment	0.58	AAI-based (medium-confidence)	0.0	1.0	
NODE_A266_length_1427_cov_8.217778_BlackFly52	1427	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A210_length_1426_cov_3.099333_BlackFly42	1426	No	NA	1	0	0	Low-quality	Genome-fragment	40.09	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NODE_A215_length_1425_cov_3.359792_BlackFly21	1425	No	NA	2	2	0	Low-quality	Genome-fragment	0.51	HMM-based (lower-bound)	0.0	1.0	
NODE_A160_length_1424_cov_2.567186_BlackFly35	1424	No	NA	1	1	0	Low-quality	Genome-fragment	0.49	HMM-based (lower-bound)	0.0	1.0	
NODE_A591_length_1416_cov_27802.443615_BlackFly31	1416	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A768_length_1415_cov_2.390882_BlackFly39	1415	No	NA	1	1	0	Low-quality	Genome-fragment	14.67	HMM-based (lower-bound)	0.0	1.0	
NODE_A182_length_1413_cov_3.574850_BlackFly5	1413	No	NA	1	1	0	Low-quality	Genome-fragment	0.49	HMM-based (lower-bound)	0.0	1.0	
NODE_A186_length_1413_cov_4.395210_BlackFly53	1413	No	NA	2	1	0	Low-quality	Genome-fragment	0.47	HMM-based (lower-bound)	0.0	1.0	
NODE_A221_length_1413_cov_5.838323_BlackFly21	1413	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A773_length_1413_cov_3.723054_BlackFly23	1413	No	NA	4	1	0	Low-quality	Genome-fragment	1.58	AAI-based (medium-confidence)	0.0	1.0	
NODE_A424_length_1412_cov_3.455431_BlackFly19	1412	No	NA	2	0	0	Low-quality	Genome-fragment	39.68	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NODE_A109_length_1411_cov_3.554723_BlackFly58	1411	No	NA	2	1	0	Low-quality	Genome-fragment	15.49	HMM-based (lower-bound)	0.0	1.0	
NODE_A1138_length_1407_cov_50.451880_BlackFly14	1407	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A187_length_1405_cov_4.161145_BlackFly53	1405	No	NA	3	1	0	Low-quality	Genome-fragment	3.3	AAI-based (high-confidence)	0.0	1.0	
NODE_A415_length_1404_cov_12.415222_BlackFly12	1404	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.04	no viral genes detected; low-confidence DTR
NODE_A202_length_1403_cov_60.909502_BlackFly30	1403	No	NA	1	0	0	Low-quality	Genome-fragment	44.0	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NODE_A166_length_1402_cov_6.929811_BlackFly35	1402	No	NA	3	2	0	Low-quality	Genome-fragment	0.48	HMM-based (lower-bound)	0.0	1.0	
NODE_A236_length_1402_cov_12.934340_BlackFly6	1402	No	NA	2	0	0	Low-quality	Genome-fragment	33.93	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NODE_A185_length_1399_cov_3.146747_BlackFly5	1399	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A186_length_1399_cov_1.971256_BlackFly5	1399	No	NA	1	1	0	Low-quality	Genome-fragment	0.47	HMM-based (lower-bound)	0.0	1.0	
NODE_A203_length_1398_cov_11.547313_BlackFly30	1398	No	NA	1	0	0	Low-quality	Genome-fragment	39.15	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
NODE_A952_length_1397_cov_9.692424_BlackFly3	1397	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A187_length_1394_cov_11.202733_BlackFly5	1394	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_B110_length_1394_cov_1.567198_BlackFly31	1394	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A205_length_1393_cov_6.566869_BlackFly30	1393	No	NA	2	2	0	Low-quality	Genome-fragment	0.47	HMM-based (lower-bound)	0.0	1.0	
NODE_A629_length_1391_cov_4.348554_BlackFly49	1391	No	NA	2	0	0	Low-quality	Genome-fragment	38.95	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
NODE_A298_length_1390_cov_8.681645_BlackFly45	1390	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A418_length_1390_cov_2.654227_BlackFly16	1390	No	NA	3	0	0	Low-quality	Genome-fragment	36.06	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NODE_A134_length_1388_cov_9.038902_BlackFly20	1388	No	NA	1	1	0	Low-quality	Genome-fragment	0.3	HMM-based (lower-bound)	0.0	1.0	
NODE_A115_length_1386_cov_5.107716_BlackFly7	1386	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A419_length_1384_cov_4.170620_BlackFly16	1384	No	NA	3	0	0	Low-quality	Genome-fragment	3.24	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
NODE_A195_length_1382_cov_4.891188_BlackFly53	1382	No	NA	2	2	0	Low-quality	Genome-fragment	1.06	HMM-based (lower-bound)	0.0	1.0	
NODE_A170_length_1379_cov_16.767281_BlackFly35	1379	No	NA	2	1	0	Low-quality	Genome-fragment	1.06	HMM-based (lower-bound)	0.0	1.0	
NODE_A196_length_1379_cov_17.768049_BlackFly53	1379	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A630_length_1374_cov_5.327679_BlackFly31	1374	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A1251_length_1373_cov_37.469136_BlackFly14	1373	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A190_length_1373_cov_5.582562_BlackFly5	1373	No	NA	1	1	0	Low-quality	Genome-fragment	0.47	HMM-based (lower-bound)	0.0	1.0	
NODE_A305_length_1372_cov_9.583012_BlackFly15	1372	No	NA	2	0	0	Low-quality	Genome-fragment	33.2	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NODE_A847_length_1372_cov_2.587645_BlackFly27	1372	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A63_length_1371_cov_4.190881_BlackFly13	1371	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A305_length_1370_cov_10.284609_BlackFly59	1370	No	NA	3	1	0	Low-quality	Genome-fragment	1.1	AAI-based (medium-confidence)	0.0	1.0	
NODE_A1031_length_1367_cov_3.125581_BlackFly3	1367	No	NA	1	1	0	Low-quality	Genome-fragment	2.45	AAI-based (medium-confidence)	0.0	1.0	
NODE_A197_length_1367_cov_57.739535_BlackFly53	1367	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A281_length_1367_cov_266.851938_BlackFly52	1367	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A135_length_1364_cov_12.328671_BlackFly46	1364	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A283_length_1362_cov_10.116732_BlackFly52	1362	No	NA	1	0	0	Low-quality	Genome-fragment	38.1	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
NODE_A879_length_1359_cov_4.773011_BlackFly27	1359	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A1057_length_1356_cov_5.446443_BlackFly3	1356	No	NA	3	1	0	Low-quality	Genome-fragment	0.91	HMM-based (lower-bound)	0.0	1.0	
NODE_A314_length_1356_cov_8.317435_BlackFly59	1356	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A205_length_1355_cov_4.302817_BlackFly53	1355	No	NA	1	1	0	Low-quality	Genome-fragment	3.14	AAI-based (high-confidence)	0.0	1.0	
NODE_A249_length_1351_cov_4.716641_BlackFly6	1351	No	NA	1	1	0	Low-quality	Genome-fragment	1.04	HMM-based (lower-bound)	0.0	1.0	
NODE_A446_length_1350_cov_122.534171_BlackFly12	1350	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A522_length_1349_cov_6.670597_BlackFly28	1349	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A232_length_1347_cov_25.718110_BlackFly21	1347	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A193_length_1344_cov_2.538279_BlackFly5	1344	No	NA	3	1	0	Low-quality	Genome-fragment	0.46	HMM-based (lower-bound)	0.0	1.0	
NODE_A66_length_1344_cov_1.786898_BlackFly13	1344	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A118_length_1343_cov_8.256714_BlackFly58	1343	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A967_length_1343_cov_8.412322_BlackFly23	1343	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A253_length_1342_cov_14.438735_BlackFly6	1342	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.02	no viral genes detected
NODE_A1094_length_1341_cov_3.582278_BlackFly3	1341	No	NA	2	1	0	Low-quality	Genome-fragment	0.44	HMM-based (lower-bound)	0.0	1.0	
NODE_A527_length_1341_cov_1447.768196_BlackFly28	1341	No	NA	4	0	0	Low-quality	Genome-fragment	2.93	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
NODE_A210_length_1340_cov_4.277910_BlackFly53	1340	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A311_length_1333_cov_7.980096_BlackFly32	1333	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A435_length_1333_cov_3.330414_BlackFly16	1333	No	NA	4	1	0	Low-quality	Genome-fragment	2.1	HMM-based (lower-bound)	0.0	1.0	
NODE_A1127_length_1332_cov_10.346614_BlackFly3	1332	No	NA	4	1	0	Low-quality	Genome-fragment	3.02	AAI-based (high-confidence)	0.0	1.0	
NODE_A142_length_1332_cov_14.867729_BlackFly20	1332	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A459_length_1330_cov_3.023943_BlackFly36	1330	No	NA	2	2	0	Low-quality	Genome-fragment	12.4	HMM-based (lower-bound)	0.0	1.0	
NODE_A1135_length_1329_cov_3.801917_BlackFly3	1329	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A215_length_1327_cov_3.183200_BlackFly53	1327	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A70_length_1325_cov_8.753205_BlackFly13	1325	No	NA	1	0	0	Low-quality	Genome-fragment	37.32	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NODE_A197_length_1324_cov_3.309543_BlackFly5	1324	No	NA	1	1	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
NODE_A125_length_1323_cov_6.082665_BlackFly58	1323	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A1158_length_1316_cov_5.773204_BlackFly3	1316	No	NA	3	0	0	Low-quality	Genome-fragment	34.16	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NODE_A1071_length_1312_cov_8.054251_BlackFly23	1312	No	NA	3	2	0	Low-quality	Genome-fragment	2.44	HMM-based (lower-bound)	0.0	1.0	
NODE_A183_length_1312_cov_4.575709_BlackFly35	1312	No	NA	2	2	0	Low-quality	Genome-fragment	0.44	HMM-based (lower-bound)	0.0	1.0	
NODE_A220_length_1312_cov_9.178947_BlackFly30	1312	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A337_length_1311_cov_6.997569_BlackFly59	1311	No	NA	1	0	0	Low-quality	Genome-fragment	1.05	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
NODE_A321_length_1308_cov_17.780666_BlackFly15	1308	No	NA	3	0	0	Low-quality	Genome-fragment	3.08	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
NODE_A81_length_1308_cov_8.538587_BlackFly41	1308	No	NA	3	1	0	Low-quality	Genome-fragment	2.93	AAI-based (medium-confidence)	0.0	1.01	
NODE_A149_length_1307_cov_32.414634_BlackFly22	1307	No	NA	2	0	0	Low-quality	Genome-fragment	33.42	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
NODE_A201_length_1305_cov_7.102606_BlackFly5	1305	No	NA	3	1	0	Low-quality	Genome-fragment	0.43	HMM-based (lower-bound)	0.0	1.0	
NODE_A442_length_1303_cov_2.593801_BlackFly16	1303	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A166_length_1302_cov_6.802449_BlackFly11	1302	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A203_length_1302_cov_2.644082_BlackFly5	1302	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A306_length_1298_cov_4.435708_BlackFly52	1298	No	NA	2	0	0	Low-quality	Genome-fragment	1.93	AAI-based (medium-confidence)	0.0	1.02	no viral genes detected
NODE_A187_length_1297_cov_7.795082_BlackFly35	1297	No	NA	2	1	0	Low-quality	Genome-fragment	0.42	HMM-based (lower-bound)	0.0	1.0	
NODE_A188_length_1295_cov_8.063218_BlackFly35	1295	No	NA	1	1	0	Low-quality	Genome-fragment	14.22	HMM-based (lower-bound)	0.0	1.0	
NODE_A1236_length_1292_cov_3.386008_BlackFly3	1292	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A192_length_1291_cov_7.249588_BlackFly35	1291	No	NA	1	1	0	Low-quality	Genome-fragment	0.63	HMM-based (lower-bound)	0.0	1.0	
NODE_A222_length_1291_cov_2.493410_BlackFly53	1291	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A350_length_1291_cov_2.552718_BlackFly59	1291	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A206_length_1290_cov_4.013190_BlackFly5	1290	No	NA	3	1	0	Low-quality	Genome-fragment	0.86	AAI-based (medium-confidence)	0.0	1.0	
NODE_A566_length_1289_cov_3.839934_BlackFly28	1289	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A597_length_1288_cov_13.418662_BlackFly19	1288	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A598_length_1288_cov_5.209744_BlackFly19	1288	No	NA	3	3	0	Low-quality	Genome-fragment	2.67	AAI-based (medium-confidence)	0.0	1.0	
NODE_A2495_length_1287_cov_5.934711_BlackFly34	1287	No	NA	3	2	0	Low-quality	Genome-fragment	3.08	AAI-based (high-confidence)	0.0	1.0	
NODE_A279_length_1287_cov_2.901653_BlackFly6	1287	No	NA	1	1	0	Low-quality	Genome-fragment	3.39	AAI-based (high-confidence)	0.0	1.0	
NODE_A159_length_1286_cov_3.484698_BlackFly4	1286	No	NA	1	0	0	Low-quality	Genome-fragment	36.13	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
NODE_A309_length_1285_cov_2.972682_BlackFly52	1285	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A226_length_1283_cov_2.390547_BlackFly53	1283	No	NA	1	1	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
NODE_A163_length_1277_cov_2.957500_BlackFly47	1277	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A158_length_1276_cov_4.403670_BlackFly46	1276	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A285_length_1274_cov_4.295739_BlackFly6	1274	No	NA	2	1	0	Low-quality	Genome-fragment	2.99	AAI-based (high-confidence)	0.0	1.0	
NODE_A1245_length_1270_cov_8.275775_BlackFly23	1270	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A235_length_1269_cov_6.064597_BlackFly38	1269	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A236_length_1269_cov_4.454698_BlackFly30	1269	No	NA	1	1	0	Low-quality	Genome-fragment	13.93	HMM-based (lower-bound)	0.0	1.0	
NODE_A2710_length_1269_cov_44.208893_BlackFly34	1269	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A2720_length_1269_cov_4.720638_BlackFly34	1269	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A234_length_1268_cov_2.710327_BlackFly53	1268	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A333_length_1268_cov_4.050378_BlackFly15	1268	No	NA	1	1	0	Low-quality	Genome-fragment	9.7	HMM-based (lower-bound)	0.0	1.0	
NODE_A696_length_1268_cov_8.043661_BlackFly49	1268	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A72_length_1268_cov_2.916877_BlackFly13	1268	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A2782_length_1264_cov_3.486099_BlackFly34	1264	No	NA	4	2	0	Low-quality	Genome-fragment	2.71	AAI-based (medium-confidence)	0.0	1.0	
NODE_A198_length_1263_cov_6.150084_BlackFly18	1263	No	NA	1	1	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
NODE_A239_length_1262_cov_5.050633_BlackFly38	1262	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A729_length_1261_cov_2.750845_BlackFly31	1261	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A424_length_1260_cov_3.415046_BlackFly57	1260	No	NA	1	1	0	Low-quality	Genome-fragment	0.43	HMM-based (lower-bound)	0.0	1.0	
NODE_A584_length_1260_cov_3.568893_BlackFly28	1260	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A1358_length_1259_cov_7.624365_BlackFly3	1259	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
NODE_A2849_length_1258_cov_2.938188_BlackFly34	1258	No	NA	2	2	0	Low-quality	Genome-fragment	2.05	HMM-based (lower-bound)	0.0	1.0	
NODE_A1382_length_1255_cov_22.867572_BlackFly3	1255	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A1385_length_1255_cov_4.019525_BlackFly3	1255	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_B152_length_1254_cov_6.337298_BlackFly36	1254	No	NA	3	0	0	Low-quality	Genome-fragment	0.39	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
NODE_A1391_length_1253_cov_11.740646_BlackFly3	1253	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A161_length_1252_cov_6.394894_BlackFly7	1252	No	NA	1	1	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
NODE_A144_length_1249_cov_5.883106_BlackFly58	1249	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A296_length_1248_cov_10.020495_BlackFly6	1248	No	NA	2	2	0	Low-quality	Genome-fragment	2.58	HMM-based (lower-bound)	0.0	1.0	
NODE_A332_length_1247_cov_3.415385_BlackFly52	1247	No	NA	1	1	0	Low-quality	Genome-fragment	1.95	AAI-based (high-confidence)	0.0	1.0	
NODE_A373_length_1245_cov_4.123288_BlackFly59	1245	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A467_length_1245_cov_2.064212_BlackFly16	1245	No	NA	3	1	0	Low-quality	Genome-fragment	1.08	AAI-based (medium-confidence)	0.0	1.0	
NODE_A1356_length_1243_cov_3.203259_BlackFly23	1243	No	NA	1	1	0	Low-quality	Genome-fragment	0.95	HMM-based (lower-bound)	0.0	1.0	
NODE_A747_length_1243_cov_8.493139_BlackFly31	1243	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A246_length_1238_cov_3.219638_BlackFly53	1238	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
NODE_A758_length_1238_cov_4.305771_BlackFly31	1238	No	NA	1	1	0	Low-quality	Genome-fragment	2.21	AAI-based (medium-confidence)	0.0	1.0	
NODE_A1464_length_1237_cov_4.371552_BlackFly3	1237	No	NA	4	1	0	Low-quality	Genome-fragment	2.06	AAI-based (medium-confidence)	0.0	1.0	
NODE_A588_length_1236_cov_2.609146_BlackFly36	1236	No	NA	1	1	0	Low-quality	Genome-fragment	13.94	HMM-based (lower-bound)	0.0	1.0	
