queryID	taxID	perc_identity
NODE_A86_length_2086_cov_3.738676_BlackFly20	38018	97.6
NODE_A86_length_2235_cov_11.887396_BlackFly39	2726938	72.6
NODE_A86_length_2313_cov_3.328265_BlackFly30	1922999	43.9
NODE_A86_length_2331_cov_9.095830_BlackFly21	2747490	62.3
NODE_A86_length_2581_cov_4.774760_BlackFly34	1	58.05
NODE_A86_length_3007_cov_74.395563_BlackFly32	249310	42.1
NODE_A86_length_3138_cov_12.554067_BlackFly52	908830	61.4
NODE_A86_length_3190_cov_85.429810_BlackFly36	2744808	83.6
NODE_A86_length_3207_cov_14.805431_BlackFly27	1590	97.7
NODE_A86_length_3581_cov_29524.063927_BlackFly31	2946031	79.5
NODE_A86_length_3712_cov_44.086657_BlackFly3	607716	26.75
NODE_A86_length_4723_cov_9.530779_BlackFly19	33074	96.1
NODE_A870_length_789_cov_6.487360_BlackFly21	231053	90.5
NODE_A871_length_789_cov_4.345506_BlackFly21	2970918	88.2
NODE_A8726_length_501_cov_7.936321_BlackFly_NC_1_Jill	227292	71.55
NODE_A872_length_726_cov_2.305085_BlackFly15	1755792	77.2
NODE_A873_length_1218_cov_4.106924_BlackFly43	2832643	70.3
NODE_A874_length_1021_cov_3.550847_BlackFly49	68887	94.5
NODE_A874_length_698_cov_1.425121_BlackFly48	11006	68.3
NODE_A875_length_773_cov_1.443966_BlackFly52	2067395	93.3
NODE_A879_length_1359_cov_4.773011_BlackFly27	2703488	29.6
NODE_A87_length_1295_cov_5.610016_BlackFly41	2832643	54.2
NODE_A87_length_1440_cov_5.110785_BlackFly24	2933687	54.6
NODE_A87_length_1611_cov_4.177314_BlackFly58	2737085	93.1
NODE_A87_length_1919_cov_3.721498_BlackFly53	91915	97.5
NODE_A87_length_2072_cov_8.422055_BlackFly20	38018	91.7
NODE_A87_length_2230_cov_4.834185_BlackFly39	549	97.3
NODE_A87_length_2530_cov_8.137383_BlackFly48	2742544	56.1
NODE_A87_length_2539_cov_4.162876_BlackFly42	2026720	55.6
NODE_A87_length_2577_cov_23.728000_BlackFly34	271881	93.4
NODE_A87_length_3002_cov_20.723077_BlackFly32	2742544	50.3
NODE_A87_length_3039_cov_10.718771_BlackFly29	1256787	78.9
NODE_A87_length_3081_cov_5.086551_BlackFly52	53335	93.75
NODE_A87_length_3161_cov_62.407912_BlackFly36	2744808	83.6
NODE_A87_length_3166_cov_4.514730_BlackFly27	1358	100
NODE_A87_length_3572_cov_278.227468_BlackFly31	2972875	27.5
NODE_A87_length_3661_cov_5.733259_BlackFly3	543	56.5
NODE_A8815_length_778_cov_3.746077_BlackFly23	11006	89.8636363636364
NODE_A883_length_1376_cov_3.311778_BlackFly23	2815753	92.9
NODE_A883_length_722_cov_1.725581_BlackFly15	1	99.8444444444444
NODE_A8849_length_500_cov_6.517730_BlackFly46	1256787	80.9
NODE_A886_length_904_cov_4.555018_BlackFly38	571	97.6
NODE_A887_length_887_cov_8.760494_BlackFly16	2973213	94.3
NODE_A8881_length_500_cov_2.550827_BlackFly46	2626400	54.35
NODE_A889_length_1002_cov_5.892973_BlackFly49	1256787	82.3
NODE_A889_length_1373_cov_6.734568_BlackFly23	1631	95.6
NODE_A889_length_692_cov_4.263415_BlackFly48	570	99.36
NODE_A88_length_1183_cov_114.499096_BlackFly13	2692080	64.7
NODE_A88_length_2055_cov_3.414055_BlackFly44	553	99.35
NODE_A88_length_2465_cov_153.805276_BlackFly42	2501054	82.4
NODE_A88_length_2999_cov_58.599589_BlackFly32	2742544	65.8
NODE_A88_length_3077_cov_7.467667_BlackFly52	38018	80
NODE_A88_length_3159_cov_40.772550_BlackFly36	1	54
NODE_A88_length_3161_cov_6.560636_BlackFly27	470933	85.2
NODE_A88_length_3354_cov_34.690876_BlackFly23	53335	90.9
NODE_A88_length_3643_cov_411.875771_BlackFly3	1923734	43.4
NODE_A8915_length_763_cov_3.909621_BlackFly3	470018	66.925
NODE_A891_length_1106_cov_6.399417_BlackFly31	2970623	52.2
NODE_A892_length_719_cov_1.456386_BlackFly15	1236	52.7333333333333
NODE_A893_length_1371_cov_3.093509_BlackFly23	53335	86.1
NODE_A8947_length_562_cov_4.907216_BlackFly38	91915	81.9
NODE_A895_length_764_cov_11.385735_BlackFly52	28211	48.75
NODE_A896_length_885_cov_5.414604_BlackFly16	610244	89.6
NODE_A898_length_1421_cov_6.605655_BlackFly3	1883427	77.4
NODE_A89_length_1442_cov_2.933333_BlackFly47	2742553	52.6
NODE_A89_length_1586_cov_3.630219_BlackFly58	3020468	42.9
NODE_A89_length_1641_cov_5.202685_BlackFly25	2905258	66.5
NODE_A89_length_2046_cov_13.418994_BlackFly20	2832643	94.4
NODE_A89_length_2367_cov_5.742795_BlackFly6	2809552	75.5
NODE_A89_length_2468_cov_9.388959_BlackFly48	2163633	79.7
NODE_A89_length_2560_cov_6.800242_BlackFly34	1590	100
NODE_A89_length_2998_cov_12.019172_BlackFly32	2742544	63.2
NODE_A89_length_3158_cov_25.835118_BlackFly27	306	74.5
NODE_A89_length_3334_cov_7.808720_BlackFly15	1590	99.395652173913
NODE_A89_length_3518_cov_7.784074_BlackFly31	553	97.7
NODE_A89_length_3609_cov_46.639298_BlackFly3	2742544	75.2
NODE_A89_length_4041_cov_9.325933_BlackFly16	2767842	99.05
NODE_A89_length_4246_cov_6177.681698_BlackFly28	2832643	76.9
NODE_A89_length_4305_cov_7.453169_BlackFly19	2169622	52.6666666666667
NODE_A8_length_10084_cov_13.555011_BlackFly42	2809479	34.4
NODE_A8_length_10424_cov_7.461003_BlackFly20	53335	98.9
NODE_A8_length_10735_cov_43.050666_BlackFly5	2605270	86.7
NODE_A8_length_12161_cov_11.260593_BlackFly52	1	99.46
NODE_A8_length_20525_cov_12.861600_BlackFly43	231053	73.6
NODE_A8_length_20704_cov_14.363940_BlackFly48	610244	92.5
NODE_A8_length_21236_cov_31.059974_BlackFly36	231053	63.4
NODE_A8_length_21824_cov_12.318021_BlackFly27	2571156	95.6
NODE_A8_length_21917_cov_10776.551190_BlackFly12	2832643	97.6
NODE_A8_length_25333_cov_107.182135_BlackFly10	2788787	32.4333333333333
NODE_A8_length_30088_cov_56.077272_BlackFly16	597456	72
NODE_A8_length_32501_cov_45.987972_BlackFly23	59814	98.9
NODE_A8_length_33584_cov_56.615453_BlackFly28	550	97.4
NODE_A8_length_37552_cov_111.767178_BlackFly30	53335	77.5
NODE_A8_length_3774_cov_333.669191_BlackFly25	1923734	42.5
NODE_A8_length_4314_cov_6.193061_BlackFly11	2072209	34.9
NODE_A8_length_4406_cov_18.509356_BlackFly46	2972347	69.7
NODE_A8_length_4499_cov_30.379240_BlackFly22	2972897	54
NODE_A8_length_5186_cov_11.762576_BlackFly18	3020468	59.3
NODE_A8_length_5440_cov_72.938467_BlackFly38	2689573	69
NODE_A8_length_6639_cov_9.592350_BlackFly34	2100421	56.9
NODE_A8_length_9358_cov_172.368387_BlackFly21	2801156	77.6
NODE_A8_length_9520_cov_7.284867_BlackFly14	91915	84.3
NODE_A9000_length_809_cov_14.308743_BlackFly27	196821	99.1
NODE_A9003_length_514_cov_17.153318_BlackFly_NC_2_Jill	2	55.6
NODE_A900_length_1372_cov_7.528958_BlackFly39	1903409	99.08
NODE_A900_length_884_cov_2.128872_BlackFly16	2973210	96.8
NODE_A902_length_1098_cov_3.226249_BlackFly36	1	77.1857142857143
NODE_A9031_length_982_cov_4.274033_BlackFly34	286	50.63
NODE_A903_length_1172_cov_18.928767_BlackFly19	610245	86.6
NODE_A903_length_726_cov_4.132512_BlackFly53	1224	49.1333333333333
NODE_A9045_length_561_cov_2.599174_BlackFly38	595502	65.4
NODE_A904_length_726_cov_2.705701_BlackFly53	2742553	60.6
NODE_A905_length_607_cov_3.320755_BlackFly30	33074	89.3
NODE_A907_length_713_cov_3.463836_BlackFly15	2608325	80.2
NODE_A908_length_848_cov_2.250324_BlackFly58	2799796	77.5
NODE_A90_length_1857_cov_3.282022_BlackFly4	2648722	57.15
NODE_A90_length_2043_cov_10.830112_BlackFly20	2832643	80.7
NODE_A90_length_2301_cov_4.306205_BlackFly30	549	92.2
NODE_A90_length_2338_cov_8.730650_BlackFly6	2587541	32.9
NODE_A90_length_2347_cov_4.872687_BlackFly5	2788787	31.9
NODE_A90_length_2465_cov_12.862228_BlackFly48	2163633	89.1
NODE_A90_length_2559_cov_12.328767_BlackFly34	1590	99.7
NODE_A90_length_2919_cov_10.016538_BlackFly29	562	69.9
NODE_A90_length_2963_cov_6.450797_BlackFly32	2905258	55.5
NODE_A90_length_3149_cov_63.861979_BlackFly36	2742544	54.6
NODE_A90_length_3150_cov_6.832737_BlackFly27	562	48.5733333333333
NODE_A90_length_3324_cov_30.680628_BlackFly23	2682568	28.7
NODE_A90_length_4022_cov_17.755894_BlackFly16	249310	42.9
NODE_A9119_length_771_cov_9.305476_BlackFly23	1484158	97.6
NODE_A9119_length_840_cov_2.363041_BlackFly14	2689124	75
NODE_A912_length_878_cov_96.011236_BlackFly16	2689127	78.1
NODE_A9164_length_771_cov_1.721902_BlackFly23	1977087	59.4
NODE_A9167_length_757_cov_3.082353_BlackFly3	441	71.1
NODE_A9177_length_770_cov_5.054834_BlackFly23	33074	96.2
NODE_A917_length_1022_cov_2.274074_BlackFly29	2744808	87.4
NODE_A917_length_1089_cov_4.109684_BlackFly31	1077831	77.0333333333333
NODE_A917_length_782_cov_1.997163_BlackFly24	2355	62.9
NODE_A9182_length_757_cov_1.883824_BlackFly3	2494793	60.7
NODE_A919_length_742_cov_2.413534_BlackFly_NC_Ludovica_2	2013	98.3058823529412
NODE_A91_length_1576_cov_2.873249_BlackFly22	2907839	68.2
NODE_A91_length_1585_cov_6.377984_BlackFly58	2497569	42.75
NODE_A91_length_2033_cov_2.456544_BlackFly20	2067395	92.3
NODE_A91_length_2332_cov_3.377384_BlackFly6	1514894	41.5
NODE_A91_length_2394_cov_9.517911_BlackFly59	3020468	61.5
NODE_A91_length_3134_cov_12.705921_BlackFly27	549	98.4333333333333
NODE_A91_length_3203_cov_79.628919_BlackFly15	2742544	54.3
NODE_A91_length_3864_cov_8.585160_BlackFly43	2737061	49.7
NODE_A91_length_4017_cov_5.907868_BlackFly16	610244	97
NODE_A91_length_4194_cov_19.336896_BlackFly19	53335	90.5
NODE_A921_length_1411_cov_1.989505_BlackFly3	40323	93.1666666666667
NODE_A9247_length_977_cov_3.468889_BlackFly34	2970914	70.1
NODE_A924_length_1084_cov_7.683217_BlackFly31	434	55.525
NODE_A924_length_622_cov_2.834862_BlackFly44	1903409	92.675
NODE_A927_length_1091_cov_15.774162_BlackFly36	2185132	52.1
NODE_A927_length_867_cov_5.189873_BlackFly32	1224	61.1
NODE_A928_length_679_cov_2.202658_BlackFly6	709323	95.45
NODE_A9296_length_542_cov_2.578495_BlackFly41	11006	47.7
NODE_A92_length_1109_cov_2.936047_BlackFly13	2732396	65
NODE_A92_length_1573_cov_3.038770_BlackFly58	3020468	43.1
NODE_A92_length_1583_cov_4.081009_BlackFly10	1903409	94.5
NODE_A92_length_2023_cov_2.767729_BlackFly20	1256787	87.7
NODE_A92_length_2315_cov_21.345845_BlackFly6	10239	39.825
NODE_A92_length_2386_cov_6.216111_BlackFly59	3020468	37.75
NODE_A92_length_3001_cov_15.531806_BlackFly52	2838329	49.1
NODE_A92_length_3121_cov_5.698752_BlackFly27	2	28
NODE_A92_length_3311_cov_8.251391_BlackFly23	2866804	63.5
NODE_A92_length_4013_cov_4.162348_BlackFly16	2973209	93.9
NODE_A92_length_4190_cov_10.087527_BlackFly28	2776772	70.7
NODE_A930_length_1193_cov_10.037634_BlackFly43	1408	91.4
NODE_A931_length_739_cov_7.596677_BlackFly_NC_Ludovica_2	91347	61.32
NODE_A932_length_776_cov_3.474964_BlackFly21	2585031	68.9333333333333
NODE_A933_length_844_cov_16.507171_BlackFly_NC_Ludovica_1	384	33.725
NODE_A936_length_846_cov_25.860858_BlackFly_NC_1_Jill	2081032	56.6
NODE_A9373_length_543_cov_1.633047_BlackFly57	543	80.5055555555555
NODE_A937_length_1535_cov_4.722222_BlackFly34	38018	55.6
NODE_A937_length_909_cov_2.217548_BlackFly28	543	98.0052631578947
NODE_A93_length_2982_cov_6.353873_BlackFly52	2742544	92.3
NODE_A93_length_3109_cov_3.414248_BlackFly27	1590	99.6416666666667
NODE_A93_length_3290_cov_38.336446_BlackFly23	2630326	98.6
NODE_A93_length_3486_cov_9.268700_BlackFly31	562	92.4
NODE_A93_length_3987_cov_24.358568_BlackFly16	1923734	43.4
NODE_A93_length_4121_cov_10.447082_BlackFly19	2499073	79.7
NODE_A93_length_5637_cov_8.587590_BlackFly57	610244	98.6
NODE_A9408_length_765_cov_5.902616_BlackFly23	1	99.2043478260869
NODE_A941_length_817_cov_1.741892_BlackFly41	412384	67.9
NODE_A942_length_1071_cov_3.689135_BlackFly31	553	43.1
NODE_A9430_length_973_cov_3.075893_BlackFly34	2201434	75
NODE_A945_length_1087_cov_2.289109_BlackFly36	2695350	83.7
NODE_A945_length_1163_cov_1.555249_BlackFly19	543	96.4043478260869
NODE_A945_length_1533_cov_9.995192_BlackFly34	1491472	48.2
NODE_A946_length_598_cov_2.595010_BlackFly30	597456	46.5
NODE_A9496_length_611_cov_3.741573_BlackFly43	312306	100
NODE_A94_length_1795_cov_12.685681_BlackFly38	2692018	91.1
NODE_A94_length_1822_cov_4.383381_BlackFly53	881915	80.1
NODE_A94_length_2367_cov_12.518777_BlackFly59	3020468	75.8
NODE_A94_length_2392_cov_6.722246_BlackFly48	2814398	54.7
NODE_A94_length_2455_cov_3.241379_BlackFly14	2723902	34.8
NODE_A94_length_2951_cov_5.491997_BlackFly52	2847018	93.8
NODE_A94_length_3096_cov_54.536933_BlackFly36	2742544	55.9
NODE_A94_length_3108_cov_50.261960_BlackFly27	2587543	62.2
NODE_A94_length_3197_cov_78.596154_BlackFly12	2725488	39.2
NODE_A94_length_3255_cov_13.363751_BlackFly23	553	91.2
NODE_A94_length_3559_cov_19.958932_BlackFly3	1755792	73.1
NODE_A94_length_3730_cov_9.285792_BlackFly43	1386	99.65
NODE_A94_length_3981_cov_7.054303_BlackFly16	430457	57.9
NODE_A950_length_772_cov_3.123741_BlackFly21	562	81.4
NODE_A952_length_1397_cov_9.692424_BlackFly3	40281	36.2
NODE_A952_length_921_cov_2.611374_BlackFly57	91914	92.1
NODE_A954_length_1068_cov_3.007064_BlackFly31	2648722	96.7
NODE_A959_length_743_cov_2.190691_BlackFly12	1955153	59.5
NODE_A95_length_1530_cov_157.812113_BlackFly58	2742541	62.1
NODE_A95_length_1648_cov_4.016550_BlackFly46	2978220	92.3
NODE_A95_length_1790_cov_8.073555_BlackFly38	114280	62
NODE_A95_length_2270_cov_5.403101_BlackFly5	77698	38.9
NODE_A95_length_2452_cov_65.632000_BlackFly14	2597175	70.8
NODE_A95_length_2834_cov_24.956474_BlackFly29	2713173	90.8
NODE_A95_length_2919_cov_153.714638_BlackFly52	157782	94.5
NODE_A95_length_3082_cov_10.196339_BlackFly36	131567	97.592
NODE_A95_length_3252_cov_6.797165_BlackFly23	33074	68.7
NODE_A95_length_3968_cov_7.950141_BlackFly16	1481187	57
NODE_A960_length_735_cov_3.621581_BlackFly_NC_Ludovica_2	1	99.9444444444444
NODE_A961_length_893_cov_3.400735_BlackFly28	348097	62.25
NODE_A962_length_693_cov_2.676948_BlackFly15	610244	99.1
NODE_A962_length_890_cov_3.958180_BlackFly28	53335	98.45
NODE_A963_length_863_cov_2.039440_BlackFly16	2905258	79.3
NODE_A9644_length_539_cov_1.166667_BlackFly57	91914	84.65
NODE_A965_length_1083_cov_3.345924_BlackFly36	1955153	39.4
NODE_A9665_length_552_cov_3.427368_BlackFly38	33074	94.6
NODE_A966_length_744_cov_1.649175_BlackFly52	2559587	81.7571428571429
NODE_A967_length_1343_cov_8.412322_BlackFly23	2838331	56.4
NODE_A968_length_1388_cov_9.518688_BlackFly3	93678	77.4
NODE_A9691_length_608_cov_1.346516_BlackFly43	2100421	54.65
NODE_A96_length_1771_cov_6.601535_BlackFly38	10841	43
NODE_A96_length_1803_cov_5.392236_BlackFly4	1923734	35.1
NODE_A96_length_2242_cov_5.202771_BlackFly21	2797327	41.5
NODE_A96_length_2335_cov_3.550930_BlackFly42	28882	67.5
NODE_A96_length_2520_cov_10.053213_BlackFly34	976	59.65
NODE_A96_length_2844_cov_8.920492_BlackFly52	1236	30.4
NODE_A96_length_3065_cov_54.700469_BlackFly36	2587541	29.4
NODE_A96_length_3210_cov_8.853814_BlackFly23	2894587	69.2
NODE_A96_length_3528_cov_330.606781_BlackFly3	1930960	23.4
NODE_A96_length_3723_cov_5.715030_BlackFly43	1	31.644
NODE_A96_length_3959_cov_7.106646_BlackFly16	1	45.7666666666667
NODE_A974_length_1057_cov_2.192857_BlackFly31	91914	94.4
NODE_A975_length_735_cov_263.954407_BlackFly12	2832643	98.6
NODE_A976_length_687_cov_2.242623_BlackFly15	1859161	79.7
NODE_A9770_length_757_cov_4.388235_BlackFly23	1	67.5294117647059
NODE_A977_length_1385_cov_3.240826_BlackFly3	2886238	68.4
NODE_A9788_length_550_cov_0.835095_BlackFly58	131567	49.9
NODE_A9789_length_562_cov_2.835052_BlackFly29	66269	97.8
NODE_A9789_length_694_cov_1.145867_BlackFly19	158484	98.9
NODE_A979_length_659_cov_1.714777_BlackFly48	553	90.2666666666667
NODE_A97_length_1607_cov_3.345098_BlackFly46	549	94.5
NODE_A97_length_1768_cov_135.894737_BlackFly38	2809420	75.7
NODE_A97_length_1789_cov_3.480724_BlackFly4	2907839	61.7
NODE_A97_length_2211_cov_7.898313_BlackFly30	553	90.7
NODE_A97_length_2783_cov_4.536955_BlackFly32	231053	50
NODE_A97_length_3145_cov_6.671447_BlackFly12	2605270	99.5
NODE_A97_length_3465_cov_43.626033_BlackFly31	939924	61.2
NODE_A97_length_4127_cov_19.121481_BlackFly28	2605383	83.2
NODE_A980_length_709_cov_3.194620_BlackFly53	433	51.4
NODE_A982_length_1050_cov_4.010277_BlackFly31	53335	99.2666666666667
NODE_A986_length_1046_cov_2.328173_BlackFly31	53335	97.95
NODE_A987_length_590_cov_6.304094_BlackFly30	286	97.4941176470588
NODE_A989_length_1043_cov_19.606625_BlackFly31	2838331	56.5
NODE_A989_length_855_cov_2.595116_BlackFly16	33074	80.8
NODE_A98_length_1801_cov_2.334687_BlackFly53	881915	82.4
NODE_A98_length_1820_cov_128.504303_BlackFly35	348449	67.9
NODE_A98_length_1949_cov_3.704060_BlackFly20	1920991	36.6
NODE_A98_length_2775_cov_57.181616_BlackFly32	10239	62.075
NODE_A98_length_2825_cov_13.826783_BlackFly52	286	88.5714285714286
NODE_A98_length_3457_cov_10.257692_BlackFly3	2950858	94.7
NODE_A990_length_1043_cov_9.048654_BlackFly31	91914	98.8
NODE_A9910_length_560_cov_1.476190_BlackFly29	91914	58.75
NODE_A9916_length_560_cov_1.190476_BlackFly29	2732396	65.5
NODE_A992_length_762_cov_10.894891_BlackFly_NC_Jara_1	469	99.5
NODE_A9932_length_740_cov_1.785822_BlackFly3	91347	98.7
NODE_A996_length_707_cov_2.552381_BlackFly53	2971980	81.6
NODE_A996_length_762_cov_2.744526_BlackFly_NC_Jara_1	2788787	63.2
NODE_A9990_length_959_cov_6.502268_BlackFly34	1872397	93.1
NODE_A99_length_1050_cov_1.563207_BlackFly13	2683609	52.8
NODE_A99_length_1484_cov_8.024876_BlackFly18	3020468	63.2
NODE_A99_length_1512_cov_3.264111_BlackFly58	3020468	50.7
NODE_A99_length_1579_cov_6.503329_BlackFly46	2692001	86
NODE_A99_length_1593_cov_70.407652_BlackFly25	2742541	81.5
NODE_A99_length_1747_cov_4.313174_BlackFly38	22	32.2
NODE_A99_length_1820_cov_7.458979_BlackFly35	2695350	80.9
NODE_A99_length_1945_cov_5.591542_BlackFly20	38018	95.3
NODE_A99_length_2330_cov_5.457612_BlackFly48	2824525	44
NODE_A99_length_2733_cov_4.338479_BlackFly29	2601605	87.8
NODE_A99_length_3021_cov_26.691236_BlackFly36	2024264	38.3
NODE_A99_length_3165_cov_13.028174_BlackFly23	610244	81.2
NODE_A99_length_3433_cov_10.258939_BlackFly31	2870620	22.3
NODE_A99_length_3445_cov_11.387470_BlackFly3	2788865	76.45
NODE_A99_length_3657_cov_8.753073_BlackFly43	1386	98.9714285714286
NODE_A99_length_4035_cov_10.861799_BlackFly28	469	78.85
NODE_A9_length_10702_cov_11.628988_BlackFly59	3020468	52.1
NODE_A9_length_13996_cov_20.574467_BlackFly49	33964	97.15
NODE_A9_length_14565_cov_12.117477_BlackFly4	2769261	92
NODE_A9_length_16574_cov_9.741892_BlackFly48	2163633	87.1
NODE_A9_length_18140_cov_11.648896_BlackFly15	1390	91.8
NODE_A9_length_18142_cov_65.307667_BlackFly29	2497684	99
NODE_A9_length_19630_cov_29.010740_BlackFly36	163714	44.7
NODE_A9_length_19855_cov_23.649914_BlackFly43	231053	77.9
NODE_A9_length_21652_cov_116.497103_BlackFly27	549	92.5
NODE_A9_length_27470_cov_699.223634_BlackFly30	485895	95
NODE_A9_length_29241_cov_45.355610_BlackFly16	296	68.6
NODE_A9_length_30468_cov_21.046691_BlackFly6	33074	44
NODE_A9_length_31810_cov_44.729871_BlackFly28	53335	95.1
NODE_A9_length_3330_cov_12.108515_BlackFly41	2832643	46.3
NODE_A9_length_3704_cov_21.533499_BlackFly33	2933709	39.7
NODE_A9_length_3758_cov_7.679707_BlackFly25	2972897	54.5
NODE_A9_length_4067_cov_43.793233_BlackFly11	1922995	40.4
NODE_A9_length_4191_cov_15.251580_BlackFly22	35722	68.9
NODE_A9_length_4259_cov_16.339550_BlackFly46	2742553	40.2
NODE_A9_length_4861_cov_7.169732_BlackFly18	2788787	70.8
NODE_A9_length_6173_cov_746.064961_BlackFly34	2692021	93.4
NODE_A9_length_7353_cov_51.260033_BlackFly32	1972682	52.9
NODE_A9_length_7497_cov_14.970350_BlackFly53	104102	52.5
NODE_A9_length_8471_cov_18.192161_BlackFly14	2605270	93.8
NODE_B106_length_1199_cov_17.352941_BlackFly29	283737	89.1
NODE_B107_length_1124_cov_2.391595_BlackFly32	2559587	52.7666666666667
NODE_B107_length_2161_cov_6.596449_BlackFly28	354276	99.3666666666667
NODE_B10_length_1373_cov_4.495370_BlackFly_NC_Jara_1	469	99.2
NODE_B10_length_3049_cov_5.392665_BlackFly38	2587543	62.6
NODE_B10_length_6922_cov_41.829511_BlackFly21	2692022	89
NODE_B110_length_1394_cov_1.567198_BlackFly31	38018	63.8
NODE_B112_length_1198_cov_26.047279_BlackFly12	38018	97.4
NODE_B113_length_2117_cov_805.676471_BlackFly28	2832643	76.7
NODE_B116_length_1174_cov_18.428441_BlackFly12	38018	94.4
NODE_B11_length_11256_cov_11.763396_BlackFly19	231053	74.2
NODE_B11_length_7485_cov_5.865821_BlackFly27	2268025	70.2
NODE_B122_length_1933_cov_4.624461_BlackFly16	2970918	97.4
NODE_B124_length_1742_cov_43.154354_BlackFly3	2585031	73.9
NODE_B124_length_1787_cov_13.730409_BlackFly49	1256786	96.9
NODE_B136_length_1245_cov_1.804795_BlackFly27	91915	96.3
NODE_B13_length_6545_cov_11.361163_BlackFly28	2692018	88.2
NODE_B13_length_9765_cov_468.302952_BlackFly12	2832643	96.8
NODE_B140_length_1007_cov_4.535484_BlackFly29	1631	59.8
NODE_B142_length_1778_cov_3.299824_BlackFly16	33074	77.8
NODE_B14_length_3900_cov_4.394455_BlackFly36	231053	76.1
NODE_B150_length_889_cov_2.380542_BlackFly32	231052	71.3666666666667
NODE_B152_length_1254_cov_6.337298_BlackFly36	2024264	54.4
NODE_B157_length_952_cov_1.173714_BlackFly57	2250370	38.5
NODE_B159_length_1214_cov_4.618294_BlackFly36	2737071	85.7
NODE_B159_length_651_cov_1.381533_BlackFly53	1888310	35.6
NODE_B15_length_3162_cov_2.956564_BlackFly39	1903409	96.25
NODE_B15_length_9698_cov_12.263382_BlackFly12	2605270	67.9
NODE_B161_length_973_cov_1.669643_BlackFly15	1859161	64.2
NODE_B164_length_959_cov_1.541950_BlackFly15	2742540	78.8
NODE_B16_length_5344_cov_58.876970_BlackFly52	220990	97.4
NODE_B17_length_2349_cov_1.631602_BlackFly20	2832643	97.4
NODE_B17_length_7347_cov_157.286107_BlackFly23	470934	98.3
NODE_B18_length_5934_cov_5.686017_BlackFly28	2692018	89
NODE_B19_length_3579_cov_8.033124_BlackFly48	2560087	26.1714285714286
NODE_B19_length_3946_cov_38.286379_BlackFly34	1301589	40.4
NODE_B1_length_44234_cov_25.924406_BlackFly53	517433	96
NODE_B1_length_46920_cov_19.564268_BlackFly48	66269	97.9
NODE_B1_length_59272_cov_41.788361_BlackFly27	433	72.06
NODE_B22_length_5546_cov_4.409764_BlackFly28	549	90.8
NODE_B23_length_4751_cov_20.127300_BlackFly29	2832643	72.1
NODE_B24_length_3769_cov_47.402763_BlackFly53	908830	65.9
NODE_B24_length_4255_cov_122.558640_BlackFly27	2026729	57.5
NODE_B24_length_4904_cov_17.096747_BlackFly49	2676446	70.7
NODE_B24_length_6951_cov_6.215450_BlackFly3	1	94.1
