	Kingdom	Phylum	Class	Order	Family	Genus	Species
NODE_A76_length_1708_cov_5.329859_BlackFly22	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Betachrysovirus	Betachrysovirus colletotrichi
NODE_A76_length_2302_cov_16.609888_BlackFly20	Viruses	unclassified	unclassified	unclassified	unclassified	unclassified	Bacteriophage sp.
NODE_A76_length_2576_cov_2.741897_BlackFly5	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Fijivirus	unclassified
NODE_A76_length_2644_cov_6.591352_BlackFly34	Viruses	Negarnaviricota	unclassified	unclassified	unclassified	unclassified	Erysiphe necator associated negative-stranded RNA virus 4
NODE_A76_length_3434_cov_47.275544_BlackFly27	Viruses	Kitrinoviricota	Alsuviricetes	Martellivirales	Virgaviridae	unclassified	Erysiphe necator associated virga-like virus 14
NODE_A76_length_3676_cov_25.290636_BlackFly31	Viruses	unclassified	unclassified	unclassified	unclassified	unclassified	Wuhan insect virus 30
NODE_A76_length_3952_cov_36.753806_BlackFly3	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Alphachrysovirus	Alphachrysovirus verticillii
NODE_A7704_length_596_cov_4.132948_BlackFly47	Viruses	Negarnaviricota	unclassified	unclassified	unclassified	unclassified	unclassified
NODE_A770_length_1043_cov_9.346791_BlackFly28	Viruses	Uroviricota	Caudoviricetes	unclassified	Straboviridae	Roskildevirus	Roskildevirus cronus
NODE_A770_length_759_cov_12.467742_BlackFly53	Viruses	Kitrinoviricota	Alsuviricetes	Martellivirales	Virgaviridae	unclassified	Plant associated virga-like virus 1
NODE_A77125_length_510_cov_3.785219_BlackFly34	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	Caudoviricetes sp.
NODE_A7718_length_503_cov_1.438967_BlackFly42	Viruses	unclassified	unclassified	unclassified	unclassified	unclassified	Erysiphe necator associated mycovirus 1
NODE_A7723_length_799_cov_2.740997_BlackFly3	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	unclassified	Parvoviridae sp.
NODE_A772_length_898_cov_13.001218_BlackFly12	Viruses	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
NODE_A7732_length_536_cov_15.411765_BlackFly_NC_2_Jill	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	unclassified
NODE_A7737_length_581_cov_3.005952_BlackFly38	Viruses	unclassified	unclassified	unclassified	unclassified	unclassified	Bacteriophage sp.
NODE_A773_length_1413_cov_3.723054_BlackFly23	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	Pseudomonas virus Ptobp6g
NODE_A773_length_758_cov_2.412628_BlackFly53	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	uncultured Caudovirales phage
NODE_A773_length_949_cov_2.122706_BlackFly47	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	unclassified
NODE_A774_length_1042_cov_12.686010_BlackFly28	Viruses	Uroviricota	Caudoviricetes	unclassified	Straboviridae	Roskildevirus	Roskildevirus cronus
NODE_A774_length_943_cov_16.483834_BlackFly16	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Discoviridae	Orthodiscovirus	Orthodiscovirus missouriense
NODE_A77515_length_509_cov_4.157407_BlackFly34	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	uncultured Caudovirales phage
NODE_A775_length_1530_cov_2.987612_BlackFly14	Viruses	unclassified	unclassified	unclassified	unclassified	unclassified	Erysiphe necator associated mycovirus 1
NODE_A775_length_756_cov_2.836524_BlackFly10	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Alphachrysovirus	unclassified
NODE_A776_length_816_cov_3.238160_BlackFly21	Viruses	Uroviricota	Caudoviricetes	unclassified	Autographiviridae	unclassified	unclassified
NODE_A7772_length_838_cov_13.575558_BlackFly27	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	Caudoviricetes sp.
NODE_A7794_length_593_cov_1.375969_BlackFly7	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	uncultured Caudovirales phage
NODE_A77_length_1331_cov_3.150718_BlackFly41	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Totiviridae	Totivirus	Geotrichum candidum totivirus 1
NODE_A77_length_1677_cov_105.438125_BlackFly25	Viruses	Pisuviricota	Duplopiviricetes	Durnavirales	Partitiviridae	unclassified	Plasmopara viticola lesion associated Partitivirus 4
NODE_A77_length_1965_cov_14.768008_BlackFly38	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Totiviridae	Victorivirus	Sclerotinia nivalis victorivirus 1
NODE_A77_length_2018_cov_686.568264_BlackFly53	Viruses	unclassified	unclassified	unclassified	unclassified	unclassified	Aedes alboannulatus orthomyxo-like virus
NODE_A77_length_2554_cov_5.442067_BlackFly5	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	Iapetusvirus	unclassified
NODE_A77_length_3110_cov_8.824926_BlackFly32	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Chrysovirus	Erysiphe necator associated chrysovirus 3
NODE_A77_length_3427_cov_41.797313_BlackFly27	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Chrysovirus	Erysiphe necator associated chrysovirus 2
NODE_A77_length_3452_cov_24.680593_BlackFly36	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	Caudoviricetes sp.
NODE_A77_length_3497_cov_4.981579_BlackFly23	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Totiviridae	Totivirus	Ustilago maydis virus H1
NODE_A77_length_4846_cov_13.768295_BlackFly28	Viruses	Uroviricota	Caudoviricetes	unclassified	Straboviridae	Roskildevirus	unclassified
NODE_A7804_length_734_cov_3.955860_BlackFly19	Viruses	Uroviricota	Caudoviricetes	unclassified	Schitoviridae	Johnsonvirus	unclassified
NODE_A781_length_756_cov_2.134021_BlackFly53	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	Aeromonas phage AVP1
NODE_A782_length_1211_cov_4.447090_BlackFly31	Viruses	unclassified	unclassified	unclassified	unclassified	unclassified	Erysiphe necator associated mycovirus 1
NODE_A7830_length_1015_cov_2.500000_BlackFly34	Viruses	Negarnaviricota	unclassified	unclassified	unclassified	unclassified	unclassified
NODE_A78326_length_507_cov_2.944186_BlackFly34	Viruses	Pisuviricota	Duplopiviricetes	Durnavirales	Hypoviridae	Hypovirus	Beticola hypovirus 1
NODE_A7837_length_602_cov_2.931429_BlackFly29	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	unclassified
NODE_A783_length_1409_cov_3.030781_BlackFly39	Viruses	unclassified	unclassified	unclassified	unclassified	unclassified	Erysiphe necator associated mycovirus 1
NODE_A783_length_935_cov_3.438228_BlackFly16	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Totiviridae	Victorivirus	unclassified
NODE_A7840_length_568_cov_1.389002_BlackFly57	Viruses	unclassified	Naldaviricetes	Lefavirales	Hytrosaviridae	unclassified	Drosophila suzukii associated hytrosavirus 1
NODE_A784_length_732_cov_1.140458_BlackFly48	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	Caudoviricetes sp.
NODE_A784_length_935_cov_2.868298_BlackFly16	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	Caudoviricetes sp.
NODE_A7852_length_501_cov_2.089623_BlackFly42	Viruses	unclassified	unclassified	unclassified	unclassified	unclassified	Circular genetic element sp.
NODE_A785_length_1476_cov_7.555397_BlackFly3	Viruses	Pisuviricota	Duplopiviricetes	Durnavirales	Partitiviridae	unclassified	Plasmopara viticola lesion associated Partitivirus 3
NODE_A785_length_737_cov_2.022727_BlackFly6	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	Obolenskvirus	unclassified
NODE_A7861_length_508_cov_1.301624_BlackFly24	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Totiviridae	unclassified	Hortaea werneckii totivirus 1
NODE_A78677_length_506_cov_3.004662_BlackFly34	Viruses	Lenarviricota	Leviviricetes	Norzivirales	Fiersviridae	unclassified	Leviviridae sp.
NODE_A786_length_536_cov_2.087146_BlackFly20	Viruses	unclassified	unclassified	unclassified	unclassified	unclassified	Wuhan insect virus 30
NODE_A78771_length_506_cov_2.160839_BlackFly34	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	Saclayvirus	unclassified
NODE_A787_length_926_cov_5.817432_BlackFly38	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Totiviridae	Victorivirus	Sclerotinia nivalis victorivirus 1
NODE_A788_length_933_cov_4.699766_BlackFly7	Viruses	unclassified	unclassified	unclassified	unclassified	unclassified	Wuhan insect virus 30
NODE_A789_length_643_cov_2.975265_BlackFly30	Viruses	Uroviricota	Caudoviricetes	unclassified	Straboviridae	Roskildevirus	Roskildevirus cronus
NODE_A78_length_1214_cov_17.800352_BlackFly_NC_Jara_1	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	Pseudomonas phage Almagne
NODE_A78_length_1925_cov_5.105519_BlackFly46	Viruses	unclassified	unclassified	unclassified	unclassified	unclassified	Erysiphe necator associated mycovirus 1
NODE_A78_length_2300_cov_4.003599_BlackFly39	Viruses	Kitrinoviricota	Alsuviricetes	Tymovirales	unclassified	unclassified	Leptosphaerulina chartarum flexivirus 1
NODE_A78_length_2461_cov_5.195050_BlackFly30	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	Pseudomonas phage vB_PaeM_PS119XW
NODE_A78_length_2470_cov_22.205182_BlackFly21	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Totiviridae	Victorivirus	unclassified
NODE_A78_length_2544_cov_164.712606_BlackFly5	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	unclassified	Dipteran orthomyxo-related virus OKIAV195
NODE_A78_length_2751_cov_3.887435_BlackFly42	Viruses	unclassified	unclassified	unclassified	unclassified	unclassified	Erysiphe necator associated mycovirus 1
NODE_A78_length_3104_cov_10.370664_BlackFly32	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	Burkholderia phage BcepGomr
NODE_A78_length_3289_cov_6.651930_BlackFly52	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Alphachrysovirus	Alphachrysovirus aspergilli
NODE_A78_length_4233_cov_8.738932_BlackFly16	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Totiviridae	Totivirus	unclassified
NODE_A7906_length_591_cov_1.612840_BlackFly7	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Alphachrysovirus	unclassified
NODE_A790_length_880_cov_3.175592_BlackFly12	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	unclassified	unclassified	Cercospora beticola negative-stranded virus 1
NODE_A791_length_758_cov_2.461087_BlackFly15	Viruses	unclassified	unclassified	unclassified	unclassified	unclassified	Prokaryotic dsDNA virus sp.
NODE_A791_length_971_cov_2.674497_BlackFly57	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	unclassified
NODE_A7920_length_500_cov_1.647754_BlackFly42	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	Myoviridae environmental samples
NODE_A7934_length_532_cov_13.648352_BlackFly_NC_2_Jill	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	Gordonia phage Kiko
NODE_A7936_length_578_cov_2.530938_BlackFly38	Viruses	unclassified	unclassified	unclassified	unclassified	unclassified	Bactrocera dorsalis nora virus
NODE_A7942_length_507_cov_1.079070_BlackFly32	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Iflaviridae	Iflavirus	Bat faecal associated iflavirus 2
NODE_A79495_length_504_cov_2.318501_BlackFly34	Viruses	Pisuviricota	Duplopiviricetes	Durnavirales	Hypoviridae	Alphahypovirus	Alphahypovirus insecti
NODE_A794_length_733_cov_1.702744_BlackFly6	Viruses	Kitrinoviricota	Alsuviricetes	Martellivirales	unclassified	unclassified	Martellivirales sp.
NODE_A794_length_808_cov_1.890561_BlackFly52	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	Chakrabartyvirus	Chakrabartyvirus pf16
NODE_A795_length_753_cov_1.526627_BlackFly53	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Totiviridae	unclassified	Colletotrichum navitas totivirus 1
NODE_A7962_length_599_cov_7.155172_BlackFly29	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Chrysovirus	Erysiphe necator associated chrysovirus 3
NODE_A796_length_755_cov_2.278761_BlackFly15	Viruses	Kitrinoviricota	Tolucaviricetes	Tolivirales	Tombusviridae	unclassified	Tombusviridae sp.
NODE_A796_length_878_cov_2.141074_BlackFly12	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	Arthrobacter phage Atuin
NODE_A7970_length_657_cov_10.631034_BlackFly36	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Discoviridae	Orthodiscovirus	Orthodiscovirus missouriense
NODE_A7973_length_801_cov_3.310773_BlackFly23	Viruses	unclassified	unclassified	unclassified	unclassified	unclassified	Prokaryotic dsDNA virus sp.
NODE_A7977_length_657_cov_5.175862_BlackFly36	Viruses	unclassified	unclassified	unclassified	unclassified	unclassified	Riboviria sp.
NODE_A797_length_1471_cov_1.746772_BlackFly3	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	uncultured Caudovirales phage
NODE_A797_length_640_cov_2.374778_BlackFly30	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	Pseudomonas phage 201phi2-1
NODE_A79917_length_503_cov_2.025822_BlackFly34	Viruses	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
NODE_A7991_length_645_cov_1.600352_BlackFly43	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	Chakrabartyvirus	Chakrabartyvirus pf16
NODE_A799_length_1118_cov_6.789625_BlackFly49	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Chrysovirus	unclassified
NODE_A79_length_1593_cov_16.267810_BlackFly9	Viruses	unclassified	unclassified	unclassified	unclassified	unclassified	Shuangao alphatetra-like virus 1
NODE_A79_length_1667_cov_4.283019_BlackFly22	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Mymonaviridae	Penicillimonavirus	Penicillimonavirus epsilonplasmoparae
NODE_A79_length_2007_cov_804.788601_BlackFly35	Viruses	Pisuviricota	Duplopiviricetes	Durnavirales	Partitiviridae	unclassified	Zhangzhou Parti tick virus 2
NODE_A79_length_2199_cov_7.816682_BlackFly44	Viruses	Pisuviricota	Duplopiviricetes	Durnavirales	Partitiviridae	Betapartitivirus	Ceratocystis resinifera virus 1
NODE_A79_length_2587_cov_22.183665_BlackFly14	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Totiviridae	Victorivirus	Botrytis cinerea victorivirus 1
NODE_A79_length_2640_cov_7.639485_BlackFly48	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Chrysovirus	Erysiphe necator associated chrysovirus 3
NODE_A79_length_3103_cov_15.275611_BlackFly32	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Chrysovirus	Erysiphe necator associated chrysovirus 3
NODE_A79_length_3884_cov_4.215655_BlackFly3	Viruses	unclassified	unclassified	unclassified	unclassified	unclassified	Erysiphe necator associated mycovirus 1
NODE_A7_length_13444_cov_10.312037_BlackFly59	Viruses	unclassified	Naldaviricetes	Lefavirales	Hytrosaviridae	unclassified	Drosophila suzukii associated hytrosavirus 1
NODE_A7_length_22092_cov_11.176380_BlackFly48	Viruses	Uroviricota	Caudoviricetes	unclassified	Straboviridae	Roskildevirus	Erwinia phage FBB1
NODE_A7_length_22928_cov_39.709291_BlackFly36	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	Polybotosvirus	Polybotosvirus Atuph07
NODE_A7_length_3595_cov_15.140989_BlackFly41	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	Caudoviricetes sp.
NODE_A7_length_37809_cov_24.191588_BlackFly6	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	unclassified
NODE_A7_length_40194_cov_15.979560_BlackFly28	Viruses	Uroviricota	Caudoviricetes	unclassified	Straboviridae	Roskildevirus	Erwinia phage FBB1
NODE_A7_length_4166_cov_61.290291_BlackFly33	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Dicistroviridae	unclassified	Plasmopara viticola lesion associated dicistro-like virus 1
NODE_A7_length_4504_cov_9.219562_BlackFly11	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	Caudoviricetes sp.
NODE_A7_length_5620_cov_99.088039_BlackFly38	Viruses	unclassified	unclassified	unclassified	unclassified	Botybirnavirus	Plasmopara viticola lesion associated botybirna 1
NODE_A7_length_7194_cov_39.179992_BlackFly35	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Dicistroviridae	unclassified	Plasmopara viticola lesion associated dicistro-like virus 1
NODE_A7_length_9385_cov_88.724001_BlackFly21	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Mymonaviridae	Botrytimonavirus	unclassified
NODE_A7_length_9770_cov_64.107810_BlackFly14	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Dicistroviridae	Cripavirus	Aphid lethal paralysis virus
NODE_A800_length_649_cov_4.115385_BlackFly44	Viruses	unclassified	unclassified	unclassified	unclassified	unclassified	Plasmopara viticola lesion associated polymycovirus 5
NODE_A800_length_874_cov_2.007528_BlackFly12	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	unclassified
NODE_A801_length_659_cov_3.331615_BlackFly35	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	unclassified
NODE_A802_length_659_cov_2.833333_BlackFly35	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	unclassified
NODE_A802_length_750_cov_4.698366_BlackFly53	Viruses	unclassified	unclassified	unclassified	unclassified	unclassified	Erysiphe necator associated mycovirus 1
NODE_A8037_length_598_cov_1.988484_BlackFly18	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	unclassified
NODE_A8041_length_505_cov_1.771028_BlackFly24	Viruses	Uroviricota	Caudoviricetes	unclassified	Autographiviridae	unclassified	unclassified
NODE_A8053_length_564_cov_2.599589_BlackFly57	Viruses	unclassified	Naldaviricetes	Lefavirales	Hytrosaviridae	unclassified	Drosophila suzukii associated hytrosavirus 1
NODE_A8056_length_504_cov_4.882904_BlackFly32	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Genomoviridae	Gemycircularvirus	Bat associated gemycircularvirus 1
NODE_A8058_length_564_cov_2.513347_BlackFly57	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	unclassified
NODE_A805_length_924_cov_2.662338_BlackFly16	Viruses	Uroviricota	Caudoviricetes	unclassified	unclassified	unclassified	uncultured Caudovirales phage
NODE_A8064_length_564_cov_2.100616_BlackFly57	Viruses	unclassified	unclassified	unclassified	unclassified	unclassified	Yalta virus
NODE_A806_length_1188_cov_11.734473_BlackFly31	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Totiviridae	Totivirus	Sanya totivirus 11
NODE_A807_length_1465_cov_10.907781_BlackFly3	Viruses	Pisuviricota	Duplopiviricetes	Durnavirales	Partitiviridae	unclassified	Ustilaginoidea virens partitivirus 4
NODE_A807_length_807_cov_7.235616_BlackFly21	Viruses	Pisuviricota	Duplopiviricetes	Durnavirales	Partitiviridae	unclassified	Beauveria bassiana partitivirus 1
NODE_A808_length_1575_cov_5.520027_BlackFly34	Viruses	unclassified	unclassified	unclassified	unclassified	unclassified	Bacteriophage sp.
