seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
NODE_A173_length_2329_cov_5.519094_BlackFly23	2329	No terminal repeats	NA	2	11	0.9225	0.0089	1	1.5675	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A26_length_4032_cov_896.380531_BlackFly53	4032	No terminal repeats	NA	5	11	0.9221	0.0090	0	0.0000	Unclassified
NODE_A19_length_5169_cov_708.666929_BlackFly21	5169	No terminal repeats	NA	6	11	0.9219	0.0090	0	0.0000	Unclassified
NODE_A103_length_3052_cov_31.805714_BlackFly15	3052	No terminal repeats	NA	2	11	0.9216	0.0090	0	0.0000	Unclassified
NODE_A15_length_3814_cov_44.031041_BlackFly46	3814	No terminal repeats	NA	4	11	0.9214	0.0090	0	0.0000	Unclassified
NODE_A2172_length_630_cov_2.437613_BlackFly59	630	No terminal repeats	NA	1	11	0.9214	0.0090	1	1.2618	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A50_length_4435_cov_45.273979_BlackFly23	4435	No terminal repeats	NA	1	11	0.9210	0.0090	0	0.0000	Unclassified
NODE_A66_length_926_cov_5.720848_BlackFly33	926	No terminal repeats	NA	3	11	0.9210	0.0091	1	1.3273	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A340_length_1618_cov_4.787800_BlackFly16	1618	No terminal repeats	NA	6	11	0.9209	0.0091	1	2.4769	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A294_length_1251_cov_1.928450_BlackFly6	1251	No terminal repeats	NA	4	11	0.9205	0.0091	1	1.0409	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A2117_length_1331_cov_8.575758_BlackFly34	1331	No terminal repeats	NA	2	11	0.9203	0.0091	1	1.4242	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A461_length_1024_cov_4.036959_BlackFly52	1024	No terminal repeats	NA	3	11	0.9199	0.0091	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A195_length_1708_cov_5.655426_BlackFly59	1708	No terminal repeats	NA	4	11	0.9198	0.0092	1	1.9323	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A9373_length_543_cov_1.633047_BlackFly57	543	No terminal repeats	NA	1	11	0.9198	0.0092	1	1.0751	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A261_length_1448_cov_4.183078_BlackFly52	1448	No terminal repeats	NA	3	11	0.9197	0.0092	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A75_length_4305_cov_171.162015_BlackFly16	4305	No terminal repeats	NA	1	11	0.9192	0.0092	0	0.0000	Unclassified
NODE_A29_length_3981_cov_409.724385_BlackFly14	3981	No terminal repeats	NA	4	11	0.9192	0.0092	0	0.0000	Unclassified
NODE_A3679_length_567_cov_3.075510_BlackFly10	567	No terminal repeats	NA	2	11	0.9192	0.0092	1	1.1132	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A509_length_1014_cov_4.423693_BlackFly38	1014	No terminal repeats	NA	1	11	0.9192	0.0093	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A10569_length_541_cov_4.577586_BlackFly38	541	No terminal repeats	NA	1	11	0.9190	0.0093	1	1.6756	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1117_length_629_cov_4.451087_BlackFly_NC_Jara_2	629	No terminal repeats	NA	1	11	0.9188	0.0093	1	1.3121	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A6052_length_525_cov_5.075893_BlackFly16	525	No terminal repeats	NA	1	11	0.9186	0.0093	1	1.4242	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A41_length_6456_cov_58.331713_BlackFly3	6456	No terminal repeats	NA	5	4	0.9183	0.0093	0	0.0000	Unclassified
NODE_A90_length_2919_cov_10.016538_BlackFly29	2919	No terminal repeats	NA	4	11	0.9182	0.0093	1	1.6752	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A4321_length_527_cov_1.464444_BlackFly59	527	No terminal repeats	NA	1	11	0.9180	0.0094	1	1.3960	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A42_length_6423_cov_33.354869_BlackFly3	6423	No terminal repeats	NA	7	11	0.9180	0.0094	0	0.0000	Unclassified
NODE_A24_length_7922_cov_51.652390_BlackFly36	7922	No terminal repeats	NA	21	11	0.9174	0.0094	0	0.0000	Unclassified
NODE_A2753_length_552_cov_1.515789_BlackFly_NC_3_Jill	552	No terminal repeats	NA	2	11	0.9168	0.0094	1	1.2306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A114_length_3242_cov_52.718799_BlackFly19	3242	No terminal repeats	NA	3	11	0.9166	0.0094	0	0.0000	Unclassified
NODE_A21056_length_561_cov_2.404959_BlackFly19	561	No terminal repeats	NA	2	11	0.9158	0.0095	1	1.3247	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A39_length_4344_cov_20.511132_BlackFly30	4344	No terminal repeats	NA	2	11	0.9156	0.0095	0	1.5353	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A122_length_2587_cov_32.121912_BlackFly36	2587	No terminal repeats	NA	1	11	0.9156	0.0095	0	0.0000	Unclassified
NODE_A37_length_2975_cov_6.531401_BlackFly35	2975	No terminal repeats	NA	4	11	0.9153	0.0095	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A188_length_1093_cov_2.865157_BlackFly24	1093	No terminal repeats	NA	3	11	0.9153	0.0095	1	1.3831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1244_length_605_cov_1.113636_BlackFly15	605	No terminal repeats	NA	2	11	0.9152	0.0095	1	1.3790	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A3170_length_569_cov_1.107724_BlackFly59	569	No terminal repeats	NA	1	11	0.9149	0.0096	1	1.2926	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A70_length_3226_cov_61.809781_BlackFly32	3226	No terminal repeats	NA	4	11	0.9149	0.0096	0	0.0000	Unclassified
NODE_A43_length_3113_cov_10.272398_BlackFly39	3113	No terminal repeats	NA	4	11	0.9147	0.0096	0	1.9292	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A76_length_3504_cov_17.571053_BlackFly12	3504	No terminal repeats	NA	9	11	0.9143	0.0096	1	1.4383	Unclassified
NODE_A357_length_1437_cov_4.665441_BlackFly57	1437	No terminal repeats	NA	2	11	0.9142	0.0096	1	1.2936	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A55_length_3899_cov_7.177394_BlackFly27	3899	No terminal repeats	NA	8	11	0.9140	0.0097	0	2.7701	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A61_length_2721_cov_114.217474_BlackFly44	2721	No terminal repeats	NA	6	11	0.9137	0.0097	0	0.0000	Unclassified
NODE_A5954_length_781_cov_3.778409_BlackFly19	781	No terminal repeats	NA	3	11	0.9134	0.0097	1	1.5186	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A209_length_1897_cov_6.114286_BlackFly19	1897	No terminal repeats	NA	4	11	0.9134	0.0097	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A86_length_3190_cov_85.429810_BlackFly36	3190	No terminal repeats	NA	2	11	0.9130	0.0097	0	0.0000	Unclassified
NODE_A3191_length_1011_cov_6.053533_BlackFly3	1011	No terminal repeats	NA	1	11	0.9128	0.0097	1	1.7044	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A229_length_1280_cov_3.837074_BlackFly38	1280	No terminal repeats	NA	1	11	0.9124	0.0098	1	1.2637	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A34_length_2700_cov_11.569577_BlackFly58	2700	No terminal repeats	NA	1	11	0.9123	0.0098	0	0.0000	Unclassified
NODE_A3936_length_539_cov_0.712121_BlackFly59	539	No terminal repeats	NA	2	11	0.9121	0.0098	1	1.2412	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A151_length_2852_cov_9.715676_BlackFly31	2852	No terminal repeats	NA	3	11	0.9117	0.0098	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A2832_length_518_cov_0.748299_BlackFly28	518	No terminal repeats	NA	1	11	0.9115	0.0098	1	1.2753	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A29331_length_567_cov_1.667347_BlackFly39	567	No terminal repeats	NA	1	11	0.9114	0.0099	1	1.0334	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A22_length_4576_cov_101.299622_BlackFly14	4576	No terminal repeats	NA	1	11	0.9114	0.0099	0	0.0000	Unclassified
NODE_A131_length_3365_cov_11.162409_BlackFly16	3365	No terminal repeats	NA	2	11	0.9112	0.0099	0	0.0000	Unclassified
NODE_A84_length_3243_cov_117.787429_BlackFly36	3243	No terminal repeats	NA	2	11	0.9111	0.0099	0	0.0000	Unclassified
NODE_A5_length_5444_cov_43.076579_BlackFly22	5444	DTR	NA	2	11	0.9111	0.0099	0	0.0000	Unclassified
NODE_A127_length_3463_cov_289.979327_BlackFly16	3463	No terminal repeats	NA	3	11	0.9111	0.0100	0	0.0000	Unclassified
NODE_A24_length_3531_cov_38.081644_BlackFly45	3531	No terminal repeats	NA	3	11	0.9110	0.0100	0	0.0000	Unclassified
NODE_A5770_length_539_cov_1.603896_BlackFly42	539	No terminal repeats	NA	2	11	0.9105	0.0100	1	1.4528	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A14_length_6226_cov_16.921613_BlackFly32	6226	No terminal repeats	NA	1	11	0.9104	0.0100	1	1.7183	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales
NODE_A27_length_3692_cov_15.261687_BlackFly35	3692	No terminal repeats	NA	5	11	0.9102	0.0100	0	0.0000	Unclassified
NODE_A96_length_2844_cov_8.920492_BlackFly52	2844	No terminal repeats	NA	5	11	0.9101	0.0100	0	0.0000	Unclassified
NODE_A1668_length_682_cov_5.023140_BlackFly_NC_Jara_1	682	No terminal repeats	NA	2	11	0.9100	0.0101	1	1.6270	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A39_length_5914_cov_32.539489_BlackFly36	5914	No terminal repeats	NA	17	11	0.9099	0.0101	0	0.0000	Unclassified
NODE_A66_length_3178_cov_18.596259_BlackFly59	3178	No terminal repeats	NA	2	11	0.9099	0.0101	0	0.0000	Unclassified
NODE_A179_length_2553_cov_4.742730_BlackFly3	2553	No terminal repeats	NA	2	11	0.9098	0.0101	0	0.0000	Unclassified
NODE_A67_length_2722_cov_11.232136_BlackFly34	2722	No terminal repeats	NA	2	11	0.9098	0.0101	0	0.0000	Unclassified
NODE_B664_length_534_cov_1.378556_BlackFly16	534	No terminal repeats	NA	1	11	0.9097	0.0102	1	1.3140	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A116_length_3229_cov_88.263642_BlackFly3	3229	DTR	NA	3	11	0.9096	0.0102	0	0.0000	Unclassified
NODE_A1887_length_685_cov_3.549342_BlackFly42	685	No terminal repeats	NA	1	11	0.9096	0.0102	1	1.6756	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A24969_length_564_cov_2.375770_BlackFly23	564	No terminal repeats	NA	1	11	0.9093	0.0102	1	1.0334	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A9_length_4191_cov_15.251580_BlackFly22	4191	No terminal repeats	NA	1	11	0.9093	0.0102	0	0.0000	Unclassified
NODE_A8452_length_501_cov_2.726415_BlackFly_NC_Ludovica_1	501	No terminal repeats	NA	1	11	0.9087	0.0103	1	1.2696	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A31_length_5760_cov_42.418089_BlackFly23	5760	DTR	NA	2	11	0.9083	0.0103	0	0.0000	Unclassified
NODE_A1455_length_770_cov_3.803752_BlackFly32	770	No terminal repeats	NA	2	11	0.9081	0.0103	1	2.7177	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A25_length_4178_cov_34.643502_BlackFly34	4178	No terminal repeats	NA	1	11	0.9081	0.0103	0	0.0000	Unclassified
NODE_A36_length_3548_cov_59.683665_BlackFly9	3548	No terminal repeats	NA	1	11	0.9078	0.0103	0	0.0000	Unclassified
NODE_A1364_length_669_cov_1.288851_BlackFly52	669	No terminal repeats	NA	1	11	0.9073	0.0104	1	0.9184	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A49_length_3409_cov_88.230492_BlackFly42	3409	No terminal repeats	NA	2	11	0.9069	0.0104	0	0.0000	Unclassified
NODE_A44_length_3887_cov_173.315486_BlackFly30	3887	DTR	NA	4	11	0.9069	0.0104	0	0.0000	Unclassified
NODE_A103_length_2729_cov_9.496606_BlackFly32	2729	No terminal repeats	NA	4	11	0.9067	0.0104	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A50_length_3037_cov_8.957770_BlackFly21	3037	No terminal repeats	NA	2	11	0.9061	0.0104	0	0.0000	Unclassified
NODE_A126_length_2482_cov_3.885239_BlackFly36	2482	No terminal repeats	NA	5	11	0.9060	0.0105	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A65_length_2748_cov_10.662673_BlackFly34	2748	No terminal repeats	NA	1	11	0.9056	0.0105	0	0.0000	Unclassified
NODE_A3060_length_701_cov_2.671474_BlackFly57	701	No terminal repeats	NA	2	11	0.9056	0.0105	1	1.2802	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A94_length_3096_cov_54.536933_BlackFly36	3096	No terminal repeats	NA	2	11	0.9050	0.0105	0	0.0000	Unclassified
NODE_A199_length_2551_cov_22099.823363_BlackFly31	2551	No terminal repeats	NA	1	11	0.9045	0.0105	0	0.0000	Unclassified
NODE_A2345_length_528_cov_6.518847_BlackFly_NC_Jara_2	528	No terminal repeats	NA	1	11	0.9044	0.0106	1	1.1438	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A303_length_1080_cov_5.241276_BlackFly30	1080	No terminal repeats	NA	2	11	0.9044	0.0106	1	1.3831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A235_length_1327_cov_7.432000_BlackFly42	1327	No terminal repeats	NA	2	11	0.9043	0.0106	1	1.2814	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A83_length_3331_cov_12.324831_BlackFly12	3331	No terminal repeats	NA	9	11	0.9043	0.0106	0	2.0957	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A12_length_2791_cov_7.040531_BlackFly8	2791	No terminal repeats	NA	1	11	0.9043	0.0106	0	0.0000	Unclassified
NODE_A25523_length_604_cov_22.430740_BlackFly27	604	No terminal repeats	NA	1	11	0.9042	0.0107	1	1.4825	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A519_length_642_cov_2.757522_BlackFly4	642	No terminal repeats	NA	2	11	0.9041	0.0107	1	1.2129	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A2621_length_723_cov_22.786378_BlackFly_NC_2_Jill	723	No terminal repeats	NA	2	11	0.9038	0.0107	1	1.1185	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A40_length_1624_cov_2.918552_BlackFly41	1624	No terminal repeats	NA	4	11	0.9034	0.0107	1	1.2557	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A2210_length_658_cov_1.769363_BlackFly31	658	No terminal repeats	NA	1	11	0.9031	0.0107	1	1.6154	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A13019_length_736_cov_24.286798_BlackFly27	736	No terminal repeats	NA	1	11	0.9030	0.0108	1	1.3617	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A75_length_3508_cov_4.165549_BlackFly12	3508	No terminal repeats	NA	7	11	0.9029	0.0108	0	1.2824	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1046_length_840_cov_2.799476_BlackFly16	840	No terminal repeats	NA	2	11	0.9024	0.0108	1	1.6407	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A806_length_830_cov_2.859230_BlackFly42	830	No terminal repeats	NA	3	11	0.9022	0.0108	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A7045_length_589_cov_2.976562_BlackFly58	589	No terminal repeats	NA	1	11	0.9021	0.0108	1	1.3960	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A3435_length_626_cov_2.974499_BlackFly32	626	No terminal repeats	NA	1	11	0.9019	0.0109	1	1.4502	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A12665_length_558_cov_1.960499_BlackFly43	558	No terminal repeats	NA	2	11	0.9019	0.0109	1	1.2277	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1395_length_560_cov_1.074534_BlackFly6	560	No terminal repeats	NA	2	11	0.9019	0.0109	1	1.3053	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A16_length_3845_cov_810.965499_BlackFly7	3845	No terminal repeats	NA	3	11	0.9018	0.0109	0	0.0000	Unclassified
NODE_A109_length_3418_cov_8.663873_BlackFly43	3418	No terminal repeats	NA	2	11	0.9015	0.0110	0	0.0000	Unclassified
NODE_A478_length_883_cov_11.394541_BlackFly24	883	No terminal repeats	NA	3	11	0.9015	0.0110	1	1.0925	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A85_length_2532_cov_3.972301_BlackFly14	2532	No terminal repeats	NA	3	11	0.9014	0.0110	0	0.0000	Unclassified
NODE_A67_length_3876_cov_41.221111_BlackFly36	3876	No terminal repeats	NA	8	11	0.9012	0.0110	0	0.0000	Unclassified
NODE_A6641_length_683_cov_1.597360_BlackFly43	683	No terminal repeats	NA	3	11	0.9009	0.0110	1	1.0434	Unclassified
NODE_A49_length_3453_cov_38.838566_BlackFly59	3453	No terminal repeats	NA	2	11	0.9007	0.0111	0	0.0000	Unclassified
NODE_A11316_length_772_cov_2.348201_BlackFly39	772	No terminal repeats	NA	1	11	0.9006	0.0111	1	1.6853	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A92_length_3121_cov_5.698752_BlackFly27	3121	No terminal repeats	NA	5	11	0.9005	0.0111	0	0.0000	Unclassified
NODE_A3383_length_686_cov_4.220033_BlackFly57	686	No terminal repeats	NA	2	11	0.9004	0.0111	1	1.6407	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A39_length_2599_cov_15.666534_BlackFly58	2599	No terminal repeats	NA	6	11	0.8998	0.0111	0	0.0000	Unclassified
NODE_A62_length_3648_cov_16.035004_BlackFly52	3648	No terminal repeats	NA	4	11	0.8997	0.0112	0	0.0000	Unclassified
NODE_A1402_length_779_cov_3.933048_BlackFly32	779	No terminal repeats	NA	1	11	0.8997	0.0112	1	1.2996	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A85_length_3025_cov_1251.188602_BlackFly32	3025	No terminal repeats	NA	3	11	0.8989	0.0112	0	0.0000	Unclassified
NODE_A2003_length_696_cov_3.281099_BlackFly16	696	No terminal repeats	NA	1	11	0.8977	0.0112	1	1.2201	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A32_length_2975_cov_8.824017_BlackFly38	2975	No terminal repeats	NA	2	11	0.8975	0.0112	0	0.0000	Unclassified
NODE_A219_length_1121_cov_8.729885_BlackFly46	1121	No terminal repeats	NA	3	11	0.8972	0.0113	1	2.3717	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A98_length_3702_cov_6.763034_BlackFly43	3702	No terminal repeats	NA	9	11	0.8970	0.0113	0	0.0000	Unclassified
NODE_A679_length_847_cov_1.819481_BlackFly21	847	No terminal repeats	NA	2	11	0.8963	0.0113	1	1.2802	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A75_length_3957_cov_207.516495_BlackFly3	3957	No terminal repeats	NA	4	11	0.8962	0.0113	0	0.0000	Unclassified
NODE_A68_length_3557_cov_8.604598_BlackFly52	3557	No terminal repeats	NA	7	11	0.8960	0.0114	1	1.3475	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A35_length_2690_cov_30.553387_BlackFly58	2690	No terminal repeats	NA	1	11	0.8956	0.0114	0	0.0000	Unclassified
NODE_A2381_length_741_cov_7.224398_BlackFly_NC_2_Jill	741	No terminal repeats	NA	1	11	0.8954	0.0114	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A5766_length_539_cov_1.900433_BlackFly42	539	No terminal repeats	NA	2	11	0.8947	0.0114	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A835_length_1165_cov_2.470588_BlackFly31	1165	No terminal repeats	NA	2	11	0.8943	0.0114	1	1.5199	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A84_length_1907_cov_3.919672_BlackFly4	1907	No terminal repeats	NA	3	11	0.8943	0.0115	1	1.2301	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A140_length_3398_cov_114.870521_BlackFly28	3398	No terminal repeats	NA	3	11	0.8943	0.0115	0	0.0000	Unclassified
NODE_A105_length_3396_cov_39.227779_BlackFly3	3396	No terminal repeats	NA	9	11	0.8938	0.0115	0	0.0000	Unclassified
NODE_A36_length_2653_cov_5.665373_BlackFly46	2653	No terminal repeats	NA	2	11	0.8935	0.0115	0	0.0000	Unclassified
NODE_A6980_length_507_cov_1.844186_BlackFly16	507	No terminal repeats	NA	1	11	0.8928	0.0116	1	1.2618	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A105_length_3329_cov_8.716482_BlackFly31	3329	No terminal repeats	NA	1	11	0.8927	0.0116	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A438_length_1316_cov_3.688458_BlackFly16	1316	No terminal repeats	NA	1	15	0.8925	0.0116	1	0.9537	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A74_length_3440_cov_50.762117_BlackFly52	3440	No terminal repeats	NA	2	11	0.8921	0.0116	0	0.0000	Unclassified
NODE_A36_length_2676_cov_4.632936_BlackFly58	2676	No terminal repeats	NA	3	11	0.8915	0.0116	0	0.0000	Unclassified
NODE_A22_length_3511_cov_136.183751_BlackFly7	3511	No terminal repeats	NA	4	11	0.8915	0.0117	0	0.0000	Unclassified
NODE_A105_length_2920_cov_19.650721_BlackFly36	2920	No terminal repeats	NA	6	11	0.8912	0.0117	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1227_length_1269_cov_2.968960_BlackFly27	1269	No terminal repeats	NA	1	11	0.8910	0.0117	1	1.2931	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1675_length_1177_cov_3.251818_BlackFly23	1177	No terminal repeats	NA	2	11	0.8910	0.0117	1	1.3875	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A61_length_5300_cov_436.042121_BlackFly16	5300	No terminal repeats	NA	1	11	0.8908	0.0118	0	0.0000	Unclassified
NODE_A59_length_4079_cov_46.793603_BlackFly12	4079	No terminal repeats	NA	5	11	0.8908	0.0118	0	0.0000	Unclassified
NODE_A74_length_2655_cov_9.629170_BlackFly6	2655	No terminal repeats	NA	1	11	0.8907	0.0118	0	0.0000	Unclassified
NODE_A1042_length_1321_cov_14.690514_BlackFly23	1321	No terminal repeats	NA	2	11	0.8904	0.0118	1	1.2814	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A95_length_2834_cov_24.956474_BlackFly29	2834	No terminal repeats	NA	4	11	0.8903	0.0119	1	1.0409	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A31_length_2781_cov_90.004808_BlackFly58	2781	No terminal repeats	NA	6	11	0.8901	0.0119	0	0.0000	Unclassified
NODE_A32_length_3224_cov_8.793454_BlackFly22	3224	No terminal repeats	NA	2	11	0.8901	0.0119	0	0.0000	Unclassified
NODE_A82_length_3076_cov_30.490163_BlackFly29	3076	No terminal repeats	NA	2	11	0.8901	0.0119	0	0.0000	Unclassified
NODE_A240_length_1010_cov_2.737406_BlackFly10	1010	No terminal repeats	NA	2	11	0.8900	0.0119	1	1.7044	Unclassified
NODE_A107_length_3758_cov_26.945939_BlackFly16	3758	No terminal repeats	NA	3	11	0.8899	0.0120	0	0.0000	Unclassified
NODE_A176_length_2599_cov_3.701824_BlackFly3	2599	No terminal repeats	NA	3	11	0.8896	0.0120	0	2.4171	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
