Accession,Organism_Name,Assembly,Nucleotide,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,GenBank_RefSeq,Genotype,Segment,Publications,Protein,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
AEA30044,Ariquemes virus,set:HM119405,HM119405,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus candiruense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1318,GenBank,,M,1,polyprotein,Brazil,Brazil,,Diptera,,1988,,,polyprotein [Ariquemes virus]
AEA30045,Chandiru virus,set:HM119408,HM119408,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus candiruense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1320,GenBank,,M,1,polyprotein,Brazil,Brazil,,Homo sapiens,,1967,,,polyprotein [Chandiru virus]
AEA30046,Echarate virus,set:HM119411,HM119411,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus echarateense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1299,GenBank,,M,1,polyprotein,Peru,Peru,,Homo sapiens,,1998,,,polyprotein [Echarate virus]
AEA30047,Itaituba virus,set:HM119417,HM119417,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus itaitubaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1319,GenBank,,M,1,polyprotein,Brazil,Brazil,,Didelphidae,,1971,,,polyprotein [Itaituba virus]
AEA30048,Mucura virus,set:HM119420,HM119420,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus candiruense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1317,GenBank,,M,1,polyprotein,Brazil,Brazil,,Culicidae,,1981,,,polyprotein [Mucura virus]
AEA30049,Morumbi virus,set:HM119423,HM119423,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus candiruense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1318,GenBank,,M,1,polyprotein,Brazil,Brazil,,Homo sapiens,,1981,,,polyprotein [Morumbi virus]
AEA30050,Nique virus,set:HM119426,HM119426,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus niqueense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1335,GenBank,,M,1,polyprotein,Panama,Panama,,Diptera,,1972,,,polyprotein [Nique virus]
AEA30051,Serra Norte virus,set:HM119429,HM119429,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus candiruense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1317,GenBank,,M,1,polyprotein,Brazil,Brazil,,Homo sapiens,,1991,,,polyprotein [Serra Norte virus]
AEA30052,Turuna virus,set:HM119432,HM119432,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus turunaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1317,GenBank,,M,1,polyprotein,Brazil,Brazil,,Diptera,,1978,,,polyprotein [Turuna virus]
AEA30053,Oriximina virus,set:HM119435,HM119435,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus oriximinaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1320,GenBank,,M,1,polyprotein,,,,,,,,,polyprotein [Oriximina virus]
AEA30054,Alenquer virus,set:HM119401,HM119401,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus alenquerense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2088,GenBank,,L,1,L protein,Brazil,Brazil,,Homo sapiens,,1976,,,L protein [Alenquer virus]
AEA30055,Maldonado virus,set:a3e509823bb37746c70c49a298420d9f15f49156,HM119413,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus maldonadoense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2088,GenBank,,L,1,L protein,Peru,Peru,,Homo sapiens,,2004,,,L protein [Maldonado virus]
AEA30056,Ariquemes virus,set:HM119404,HM119404,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus candiruense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2089,GenBank,,L,1,L protein,Brazil,Brazil,,Diptera,,1988,,,L protein [Ariquemes virus]
AEA30057,Chandiru virus,set:HM119407,HM119407,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus candiruense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2088,GenBank,,L,1,L protein,Brazil,Brazil,,Homo sapiens,,1967,,,L protein [Chandiru virus]
AEA30058,Echarate virus,set:HM119410,HM119410,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus echarateense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2089,GenBank,,L,1,L protein,Peru,Peru,,Homo sapiens,,1998,,,L protein [Echarate virus]
AEA30059,Itaituba virus,set:HM119416,HM119416,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus itaitubaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2088,GenBank,,L,1,L protein,Brazil,Brazil,,Didelphidae,,1971,,,L protein [Itaituba virus]
AEA30060,Mucura virus,set:HM119419,HM119419,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus candiruense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2097,GenBank,,L,1,L protein,Brazil,Brazil,,Culicidae,,1981,,,L protein [Mucura virus]
AEA30061,Morumbi virus,set:HM119422,HM119422,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus candiruense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2088,GenBank,,L,1,L protein,Brazil,Brazil,,Homo sapiens,,1981,,,L protein [Morumbi virus]
AEA30062,Nique virus,set:HM119425,HM119425,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus niqueense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2088,GenBank,,L,1,L protein,Panama,Panama,,Diptera,,1972,,,L protein [Nique virus]
AEA30063,Serra Norte virus,set:HM119428,HM119428,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus candiruense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2088,GenBank,,L,1,L protein,Brazil,Brazil,,Homo sapiens,,1991,,,L protein [Serra Norte virus]
AEA30064,Turuna virus,set:HM119431,HM119431,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus turunaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2088,GenBank,,L,1,L protein,Brazil,Brazil,,Diptera,,1978,,,L protein [Turuna virus]
AEA30065,Oriximina virus,set:HM119434,HM119434,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus oriximinaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2088,GenBank,,L,1,L protein,,,,,,,,,L protein [Oriximina virus]
AEA30066,Alenquer virus,set:HM119403,HM119403,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus alenquerense,Phlebovirus,Phenuiviridae,ssRNA(+/-),274,GenBank,,S,1,nonstructural protein,Brazil,Brazil,,Homo sapiens,,1976,,,nonstructural protein [Alenquer virus]
AEA30067,Alenquer virus,set:HM119403,HM119403,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus alenquerense,Phlebovirus,Phenuiviridae,ssRNA(+/-),244,GenBank,,S,1,nucleocapsid,Brazil,Brazil,,Homo sapiens,,1976,,,nucleocapsid [Alenquer virus]
AEA30068,Ariquemes virus,set:HM119406,HM119406,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus candiruense,Phlebovirus,Phenuiviridae,ssRNA(+/-),280,GenBank,,S,1,nonstructural protein,Brazil,Brazil,,Diptera,,1988,,,nonstructural protein [Ariquemes virus]
AEA30069,Ariquemes virus,set:HM119406,HM119406,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus candiruense,Phlebovirus,Phenuiviridae,ssRNA(+/-),244,GenBank,,S,1,nucleocapsid,Brazil,Brazil,,Diptera,,1988,,,nucleocapsid [Ariquemes virus]
AEA30070,Chandiru virus,set:HM119409,HM119409,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus candiruense,Phlebovirus,Phenuiviridae,ssRNA(+/-),280,GenBank,,S,1,nonstructural protein,Brazil,Brazil,,Homo sapiens,,1967,,,nonstructural protein [Chandiru virus]
AEA30071,Chandiru virus,set:HM119409,HM119409,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus candiruense,Phlebovirus,Phenuiviridae,ssRNA(+/-),244,GenBank,,S,1,nucleocapsid,Brazil,Brazil,,Homo sapiens,,1967,,,nucleocapsid [Chandiru virus]
AEA30072,Echarate virus,set:HM119412,HM119412,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus echarateense,Phlebovirus,Phenuiviridae,ssRNA(+/-),286,GenBank,,S,1,nonstructural protein,Peru,Peru,,Homo sapiens,,1998,,,nonstructural protein [Echarate virus]
AEA30073,Echarate virus,set:HM119412,HM119412,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus echarateense,Phlebovirus,Phenuiviridae,ssRNA(+/-),244,GenBank,,S,1,nucleocapsid,Peru,Peru,,Homo sapiens,,1998,,,nucleocapsid [Echarate virus]
AEA30074,Maldonado virus,set:a3e509823bb37746c70c49a298420d9f15f49156,HM119415,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus maldonadoense,Phlebovirus,Phenuiviridae,ssRNA(+/-),280,GenBank,,S,1,nonstructural protein,Peru,Peru,,Homo sapiens,,2004,,,nonstructural protein [Maldonado virus]
AEA30075,Maldonado virus,set:a3e509823bb37746c70c49a298420d9f15f49156,HM119415,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus maldonadoense,Phlebovirus,Phenuiviridae,ssRNA(+/-),244,GenBank,,S,1,nucleocapsid,Peru,Peru,,Homo sapiens,,2004,,,nucleocapsid [Maldonado virus]
AEA30076,Itaituba virus,set:HM119418,HM119418,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus itaitubaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),280,GenBank,,S,1,nonstructural protein,Brazil,Brazil,,Didelphidae,,1971,,,nonstructural protein [Itaituba virus]
AEA30077,Itaituba virus,set:HM119418,HM119418,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus itaitubaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),244,GenBank,,S,1,nucleocapsid,Brazil,Brazil,,Didelphidae,,1971,,,nucleocapsid [Itaituba virus]
AEA30078,Mucura virus,set:HM119421,HM119421,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus candiruense,Phlebovirus,Phenuiviridae,ssRNA(+/-),280,GenBank,,S,1,nonstructural protein,Brazil,Brazil,,Culicidae,,1981,,,nonstructural protein [Mucura virus]
AEA30079,Mucura virus,set:HM119421,HM119421,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus candiruense,Phlebovirus,Phenuiviridae,ssRNA(+/-),244,GenBank,,S,1,nucleocapsid,Brazil,Brazil,,Culicidae,,1981,,,nucleocapsid [Mucura virus]
AEA30080,Morumbi virus,set:HM119424,HM119424,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus candiruense,Phlebovirus,Phenuiviridae,ssRNA(+/-),280,GenBank,,S,1,nonstructural protein,Brazil,Brazil,,Homo sapiens,,1981,,,nonstructural protein [Morumbi virus]
AEA30081,Morumbi virus,set:HM119424,HM119424,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus candiruense,Phlebovirus,Phenuiviridae,ssRNA(+/-),244,GenBank,,S,1,nucleocapsid,Brazil,Brazil,,Homo sapiens,,1981,,,nucleocapsid [Morumbi virus]
AEA30082,Nique virus,set:HM119427,HM119427,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus niqueense,Phlebovirus,Phenuiviridae,ssRNA(+/-),269,GenBank,,S,1,nonstructural protein,Panama,Panama,,Diptera,,1972,,,nonstructural protein [Nique virus]
AEA30083,Nique virus,set:HM119427,HM119427,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus niqueense,Phlebovirus,Phenuiviridae,ssRNA(+/-),244,GenBank,,S,1,nucleocapsid,Panama,Panama,,Diptera,,1972,,,nucleocapsid [Nique virus]
AEA30084,Serra Norte virus,set:HM119430,HM119430,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus candiruense,Phlebovirus,Phenuiviridae,ssRNA(+/-),280,GenBank,,S,1,nonstructural protein,Brazil,Brazil,,Homo sapiens,,1991,,,nonstructural protein [Serra Norte virus]
AEA30085,Serra Norte virus,set:HM119430,HM119430,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus candiruense,Phlebovirus,Phenuiviridae,ssRNA(+/-),244,GenBank,,S,1,nucleocapsid,Brazil,Brazil,,Homo sapiens,,1991,,,nucleocapsid [Serra Norte virus]
AEA30088,Oriximina virus,set:HM119436,HM119436,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus oriximinaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),280,GenBank,,S,1,nonstructural protein,,,,,,,,,nonstructural protein [Oriximina virus]
AEA30089,Oriximina virus,set:HM119436,HM119436,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus oriximinaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),244,GenBank,,S,1,nucleocapsid,,,,,,,,,nucleocapsid [Oriximina virus]
ADZ04470,SFTS virus HB29,set:483ebcb7781e9bfd232397d6ffdddc440dceb5fe,HM745930,,"Yu,X.J., Liang,M.F., Zhang,S.Y., Liu,Y., Li,J.D., Sun,Y.L., Zhang,L., Zhang,Q.F., Popov,V.L., Li,C., Qu,J., Li,Q., Zhang,Y.P., Hai,R., Wu,W., Wang,Q., Zhan,F.X., Wang,X.J., Kan,B., Wang,S.W., Wan,K.L., Jing,H.Q., Lu,J.X., Yin,W.W., Zhou,H., Guan,X.H., Liu,J.F., Bi,Z.Q., Liu,G.H., Ren,J., Wang,H., Zhao,Z., Song,J.D., He,J.R., Wan,T., Zhang,J.S., Fu,X.P., Sun,L.N., Dong,X.P., Feng,Z.J., Yang,W.Z., Hong,T., Zhang,Y., Walker,D.H., Wang,Y., Li,D.X., Li,J., Sun,Y., Zhang,Q., Lu,J., Liang,M., Li,D.",2011-03-09,,Bandavirus dabieense,Bandavirus,Phenuiviridae,ssRNA(+/-),2084,GenBank,,L,1,RNA polymerase,China,China,,Homo sapiens,blood,2010-05-18,,,RNA polymerase [SFTS virus HB29]
ADZ04471,SFTS virus HB29,set:377e1d51764b335092a1d2ea6a51f38393acd2ab,HM745931,,"Yu,X.J., Liang,M.F., Zhang,S.Y., Liu,Y., Li,J.D., Sun,Y.L., Zhang,L., Zhang,Q.F., Popov,V.L., Li,C., Qu,J., Li,Q., Zhang,Y.P., Hai,R., Wu,W., Wang,Q., Zhan,F.X., Wang,X.J., Kan,B., Wang,S.W., Wan,K.L., Jing,H.Q., Lu,J.X., Yin,W.W., Zhou,H., Guan,X.H., Liu,J.F., Bi,Z.Q., Liu,G.H., Ren,J., Wang,H., Zhao,Z., Song,J.D., He,J.R., Wan,T., Zhang,J.S., Fu,X.P., Sun,L.N., Dong,X.P., Feng,Z.J., Yang,W.Z., Hong,T., Zhang,Y., Walker,D.H., Wang,Y., Li,D.X., Li,J., Sun,Y., Liang,M., Zhang,Q., Lu,J., Zhan,F., Li,D.",2011-03-09,,Bandavirus dabieense,Bandavirus,Phenuiviridae,ssRNA(+/-),1073,GenBank,,M,1,membrane glycoprotein polyprotein,China,China,,Homo sapiens,blood,2010-05-20,,,membrane glycoprotein polyprotein [SFTS virus HB29]
ADZ04472,SFTS virus HB29,set:69fb7813ba24fe5b36ac49d145244b32fc160380,HM745932,,"Yu,X.J., Liang,M.F., Zhang,S.Y., Liu,Y., Li,J.D., Sun,Y.L., Zhang,L., Zhang,Q.F., Popov,V.L., Li,C., Qu,J., Li,Q., Zhang,Y.P., Hai,R., Wu,W., Wang,Q., Zhan,F.X., Wang,X.J., Kan,B., Wang,S.W., Wan,K.L., Jing,H.Q., Lu,J.X., Yin,W.W., Zhou,H., Guan,X.H., Liu,J.F., Bi,Z.Q., Liu,G.H., Ren,J., Wang,H., Zhao,Z., Song,J.D., He,J.R., Wan,T., Zhang,J.S., Fu,X.P., Sun,L.N., Dong,X.P., Feng,Z.J., Yang,W.Z., Hong,T., Zhang,Y., Walker,D.H., Wang,Y., Li,D.X., Lu,J.",2011-03-09,,Bandavirus dabieense,Bandavirus,Phenuiviridae,ssRNA(+/-),245,GenBank,,S,1,nucleocapsid protein,China,China,,Homo sapiens,blood,2010-05-20,,,nucleocapsid protein [SFTS virus HB29]
ADZ04473,SFTS virus HB29,set:69fb7813ba24fe5b36ac49d145244b32fc160380,HM745932,,"Yu,X.J., Liang,M.F., Zhang,S.Y., Liu,Y., Li,J.D., Sun,Y.L., Zhang,L., Zhang,Q.F., Popov,V.L., Li,C., Qu,J., Li,Q., Zhang,Y.P., Hai,R., Wu,W., Wang,Q., Zhan,F.X., Wang,X.J., Kan,B., Wang,S.W., Wan,K.L., Jing,H.Q., Lu,J.X., Yin,W.W., Zhou,H., Guan,X.H., Liu,J.F., Bi,Z.Q., Liu,G.H., Ren,J., Wang,H., Zhao,Z., Song,J.D., He,J.R., Wan,T., Zhang,J.S., Fu,X.P., Sun,L.N., Dong,X.P., Feng,Z.J., Yang,W.Z., Hong,T., Zhang,Y., Walker,D.H., Wang,Y., Li,D.X., Lu,J.",2011-03-09,,Bandavirus dabieense,Bandavirus,Phenuiviridae,ssRNA(+/-),293,GenBank,,S,1,nonstructural protein,China,China,,Homo sapiens,blood,2010-05-20,,,nonstructural protein [SFTS virus HB29]
ACZ55878,sandfly fever Sicilian virus,set:c97a3c9d092edd69cc831f9dfff63eb4b331fe72,GQ847511,,"Carhan,A., Uyar,Y., Ozkaya,E., Ertek,M., Dobler,G., Dilcher,M., Wang,Y., Spiegel,M., Hufert,F., Weidmann,M.",2010-08-02,,Phlebovirus siciliaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),267,GenBank,,S,1,nonstructural protein,Turkey,Turkey,,Homo sapiens,blood,2008-08,,,nonstructural protein [sandfly fever Sicilian virus]
